Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P10UDT1089-P10UDT1092)       ,P10UDT1089   ,P10UDT1092  ,12.47 ,0.055  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01497 ,0.02485 ,0.53006    ,0.02920 ,0.05768  ,0.11535  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1016-P10UDT1089)       ,P10UDT1016   ,P10UDT1089  ,12.47 ,0.140  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03816 ,0.06337 ,1.35170    ,0.07445 ,0.14708  ,0.29416  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1016-P10UDT1023)       ,P10UDT1023   ,P10UDT1016  ,12.47 ,0.128  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03508 ,0.05825 ,1.24251    ,0.06844 ,0.13520  ,0.27040  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1018-P10UDT991)        ,P10UDT1018   ,P10UDT991   ,12.47 ,0.076  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02084 ,0.03460 ,0.73798    ,0.04065 ,0.08030  ,0.16060  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1019-P10UDT990)        ,P10UDT990    ,P10UDT1019  ,12.47 ,0.036  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.00991 ,0.01645 ,0.35100    ,0.01933 ,0.03819  ,0.07639  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1014-P10UDT990)        ,P10UDT1014   ,P10UDT990   ,12.47 ,0.052  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01429 ,0.02374 ,0.50630    ,0.02789 ,0.05509  ,0.11018  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1014-P10UDT1039)       ,P10UDT1039   ,P10UDT1014  ,12.47 ,0.086  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02360 ,0.03919 ,0.83605    ,0.04605 ,0.09097  ,0.18194  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1015-P10UDT996)        ,P10UDT1015   ,P10UDT996   ,12.47 ,0.117  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03193 ,0.05301 ,1.13083    ,0.06229 ,0.12305  ,0.24609  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1017-P10UDT994)        ,P10UDT1017   ,P10UDT994   ,12.47 ,0.045  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01216 ,0.02020 ,0.43083    ,0.02373 ,0.04688  ,0.09376  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1015-P10UDT1017)       ,P10UDT1015   ,P10UDT1017  ,12.47 ,0.069  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01894 ,0.03145 ,0.67096    ,0.03696 ,0.07301  ,0.14602  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1015-P10UDT1039)       ,P10UDT1039   ,P10UDT1015  ,12.47 ,0.169  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04613 ,0.07660 ,1.63406    ,0.09001 ,0.17780  ,0.35561  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1018-P10UDT1039)       ,P10UDT1018   ,P10UDT1039  ,12.47 ,0.126  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03452 ,0.05733 ,1.22285    ,0.06736 ,0.13306  ,0.26612  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1018-P10UDT1029)       ,P10UDT1029   ,P10UDT1018  ,12.47 ,0.056  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01544 ,0.02564 ,0.54685    ,0.03012 ,0.05950  ,0.11901  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1029-P10UDT979)        ,P10UDT979    ,P10UDT1029  ,12.47 ,0.052  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01409 ,0.02340 ,0.49910    ,0.02749 ,0.05431  ,0.10862  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1027-P10UDT979)        ,P10UDT1027   ,P10UDT979   ,12.47 ,0.190  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.05195 ,0.08626 ,1.84003    ,0.10135 ,0.20022  ,0.40043  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT981-P10UDT998)         ,P10UDT981    ,P10UDT998   ,12.47 ,0.418  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.11420 ,0.18963 ,4.04502    ,0.22281 ,0.44014  ,0.88029  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1004-P10UDT1010)       ,P10UDT1010   ,P10UDT1004  ,12.47 ,0.097  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02654 ,0.04408 ,0.94019    ,0.05179 ,0.10230  ,0.20461  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1010-P10UDT981)        ,P10UDT981    ,P10UDT1010  ,12.47 ,0.142  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03869 ,0.06425 ,1.37052    ,0.07549 ,0.14913  ,0.29826  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT981-P10UDT999)         ,P10UDT999    ,P10UDT981   ,12.47 ,0.151  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04131 ,0.06859 ,1.46307    ,0.08059 ,0.15920  ,0.31840  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1001-P10UDT999)        ,P10UDT1001   ,P10UDT999   ,12.47 ,0.120  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03279 ,0.05444 ,1.16133    ,0.06397 ,0.12637  ,0.25273  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1001-P10UDT989)        ,P10UDT989    ,P10UDT1001  ,12.47 ,0.078  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02128 ,0.03533 ,0.75357    ,0.04151 ,0.08200  ,0.16399  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT980-P10UDT992)         ,P10UDT980    ,P10UDT992   ,12.47 ,0.044  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01191 ,0.01978 ,0.42187    ,0.02324 ,0.04590  ,0.09181  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1020-P10UDT980)        ,P10UDT1020   ,P10UDT980   ,12.47 ,0.112  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03048 ,0.05060 ,1.07943    ,0.05946 ,0.11745  ,0.23491  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1024-P10UDT1032)       ,P10UDT1024   ,P10UDT1032  ,12.47 ,0.035  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.00966 ,0.01604 ,0.34206    ,0.01884 ,0.03722  ,0.07444  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1020-P10UDT1024)       ,P10UDT1020   ,P10UDT1024  ,12.47 ,0.051  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01387 ,0.02302 ,0.49113    ,0.02705 ,0.05344  ,0.10688  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1020-P10UDT989)        ,P10UDT989    ,P10UDT1020  ,12.47 ,0.072  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01966 ,0.03264 ,0.69629    ,0.03835 ,0.07576  ,0.15153  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1027-P10UDT989)        ,P10UDT1027   ,P10UDT989   ,12.47 ,0.080  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02181 ,0.03621 ,0.77232    ,0.04254 ,0.08404  ,0.16807  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1008-P10UDT1034)       ,P10UDT1034   ,P10UDT1008  ,12.47 ,0.122  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03346 ,0.05556 ,1.18521    ,0.06528 ,0.12896  ,0.25793  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1005-P10UDT995)        ,P10UDT995    ,P10UDT1005  ,12.47 ,0.029  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.00799 ,0.01326 ,0.28288    ,0.01558 ,0.03078  ,0.06156  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT982-P10UDT995)         ,P10UDT982    ,P10UDT995   ,12.47 ,0.039  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01065 ,0.01768 ,0.37710    ,0.02077 ,0.04103  ,0.08207  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT982-P10UDT987)         ,P10UDT987    ,P10UDT982   ,12.47 ,0.140  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03825 ,0.06352 ,1.35490    ,0.07463 ,0.14743  ,0.29486  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT987-P10UDT997)         ,P10UDT987    ,P10UDT997   ,12.47 ,0.058  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01596 ,0.02650 ,0.56521    ,0.03113 ,0.06150  ,0.12300  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1009-P10UDT176)        ,P10UDT1009   ,P10UDT176   ,12.47 ,0.078  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02140 ,0.03554 ,0.75814    ,0.04176 ,0.08249  ,0.16499  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1009-P10UDT180)        ,P10UDT1009   ,P10UDT180   ,12.47 ,0.140  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03831 ,0.06361 ,1.35696    ,0.07474 ,0.14765  ,0.29530  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1009-P10UDT987)        ,P10UDT987    ,P10UDT1009  ,12.47 ,0.146  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04001 ,0.06644 ,1.41721    ,0.07806 ,0.15421  ,0.30842  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1022-P10UDT987)        ,P10UDT1022   ,P10UDT987   ,12.47 ,0.194  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.05289 ,0.08781 ,1.87316    ,0.10318 ,0.20382  ,0.40764  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1002-P10UDT1003)       ,P10UDT1003   ,P10UDT1002  ,12.47 ,0.104  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02851 ,0.04735 ,1.00995    ,0.02851 ,0.18734  ,0.37468  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1003-P10UDT1022)       ,P10UDT1022   ,P10UDT1003  ,12.47 ,0.162  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04421 ,0.07341 ,1.56594    ,0.08626 ,0.17039  ,0.34078  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1022-P10UDT986)        ,P10UDT986    ,P10UDT1022  ,12.47 ,0.230  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.06297 ,0.10456 ,2.23028    ,0.12285 ,0.24268  ,0.48536  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT978-P10UDT986)         ,P10UDT978    ,P10UDT986   ,12.47 ,0.098  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02687 ,0.04461 ,0.95156    ,0.05241 ,0.10354  ,0.20708  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1060-P10UDT978)        ,P10UDT1060   ,P10UDT978   ,12.47 ,0.115  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03146 ,0.05223 ,1.11422    ,0.06137 ,0.12124  ,0.24248  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1050-P10UDT1051)       ,P10UDT1051   ,P10UDT1050  ,12.47 ,0.075  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02047 ,0.03399 ,0.72504    ,0.03994 ,0.07889  ,0.15778  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1051-P10UDT1060)       ,P10UDT1060   ,P10UDT1051  ,12.47 ,0.103  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02819 ,0.04681 ,0.99840    ,0.05499 ,0.10864  ,0.21728  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1052-P10UDT1062)       ,P10UDT1062   ,P10UDT1052  ,12.47 ,0.095  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02590 ,0.04301 ,0.91751    ,0.05054 ,0.09984  ,0.19967  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1060-P10UDT1062)       ,P10UDT1060   ,P10UDT1062  ,12.47 ,0.102  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02797 ,0.04644 ,0.99054    ,0.05456 ,0.10778  ,0.21556  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1034-P10UDT1060)       ,P10UDT1034   ,P10UDT1060  ,12.47 ,0.159  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04348 ,0.07220 ,1.54006    ,0.08483 ,0.16758  ,0.33515  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1027-P10UDT1034)       ,P10UDT1027   ,P10UDT1034  ,12.47 ,0.158  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04324 ,0.07180 ,1.53153    ,0.08436 ,0.16665  ,0.33329  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1053-P10UDT1056)       ,P10UDT1056   ,P10UDT1053  ,12.47 ,0.079  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02172 ,0.03607 ,0.76942    ,0.04238 ,0.08372  ,0.16744  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1054-P10UDT1056)       ,P10UDT1054   ,P10UDT1056  ,12.47 ,0.064  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01742 ,0.02893 ,0.61703    ,0.03399 ,0.06714  ,0.13428  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1054-P10UDT1057)       ,P10UDT1057   ,P10UDT1054  ,12.47 ,0.130  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03549 ,0.05893 ,1.25696    ,0.06924 ,0.13677  ,0.27354  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1027-P10UDT1057)       ,P10UDT1027   ,P10UDT1057  ,12.47 ,0.255  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.06981 ,0.11592 ,2.47279    ,0.13621 ,0.26907  ,0.53813  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1007-P10UDT983)        ,P10UDT983    ,P10UDT1007  ,12.47 ,0.044  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01189 ,0.01974 ,0.42113    ,0.02320 ,0.04582  ,0.09165  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1013-P10UDT983)        ,P10UDT1013   ,P10UDT983   ,12.47 ,0.092  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02513 ,0.04172 ,0.88998    ,0.04902 ,0.09684  ,0.19368  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1013-P10UDT1026)       ,P10UDT1026   ,P10UDT1013  ,12.47 ,0.103  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02815 ,0.04674 ,0.99700    ,0.05492 ,0.10849  ,0.21697  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1026-P10UDT988)        ,P10UDT988    ,P10UDT1026  ,12.47 ,0.120  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03279 ,0.05445 ,1.16141    ,0.06397 ,0.12637  ,0.25275  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1117-P10UDT703)        ,P10UDT1117   ,P10UDT703   ,12.47 ,0.210  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.05752 ,0.09550 ,2.03721    ,0.11221 ,0.22167  ,0.44334  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1116-P10UDT1117)       ,P10UDT1116   ,P10UDT1117  ,12.47 ,0.279  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.07613 ,0.12642 ,2.69659    ,0.07613 ,0.50020  ,1.00041  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1033-P10UDT1116)       ,P10UDT1033   ,P10UDT1116  ,12.47 ,0.417  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.11408 ,0.18943 ,4.04079    ,0.11408 ,0.74954  ,1.49909  ,325 ,1 ,CA  ,CA_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT696-P10UDT701)         ,P10UDT696    ,P10UDT701   ,12.47 ,0.073  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02001 ,0.03323 ,0.70880    ,0.03904 ,0.07713  ,0.15425  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT696-P10UDT697)         ,P10UDT697    ,P10UDT696   ,12.47 ,0.102  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02800 ,0.04649 ,0.99171    ,0.05463 ,0.10791  ,0.21582  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT112-P10UDT702)         ,P10UDT702    ,P10UDT112   ,12.47 ,0.053  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01457 ,0.02419 ,0.51590    ,0.02842 ,0.05614  ,0.11227  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT697-P10UDT702)         ,P10UDT697    ,P10UDT702   ,12.47 ,0.068  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01872 ,0.03108 ,0.66305    ,0.03652 ,0.07215  ,0.14430  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT697-P10UDT704)         ,P10UDT697    ,P10UDT704   ,12.47 ,0.927  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.25347 ,0.42088 ,8.97782    ,0.25347 ,1.66534  ,3.33067  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1093-P10UDT697)        ,P10UDT1093   ,P10UDT697   ,12.47 ,0.109  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02989 ,0.04962 ,1.05853    ,0.05831 ,0.11518  ,0.23036  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1093-P10UDT1097)       ,P10UDT1097   ,P10UDT1093  ,12.47 ,0.060  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01627 ,0.02701 ,0.57611    ,0.03173 ,0.06269  ,0.12538  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1097-P10UDT754)        ,P10UDT754    ,P10UDT1097  ,12.47 ,0.124  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03377 ,0.05607 ,1.19614    ,0.06589 ,0.13015  ,0.26031  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT757-P10UDT806)         ,P10UDT757    ,P10UDT806   ,12.47 ,0.088  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.02393 ,0.03974 ,0.84764    ,0.04669 ,0.09223  ,0.18447  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1140-P10UDT794)        ,P10UDT794    ,P10UDT1140  ,12.47 ,0.174  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04743 ,0.07875 ,1.67991    ,0.04743 ,0.31161  ,0.62323  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT755-P10UDT794)         ,P10UDT755    ,P10UDT794   ,12.47 ,0.066  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01793 ,0.02977 ,0.63499    ,0.01793 ,0.11779  ,0.23558  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT755-P10UDT759)         ,P10UDT759    ,P10UDT755   ,12.47 ,0.116  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.03173 ,0.05269 ,1.12394    ,0.03173 ,0.20848  ,0.41697  ,325 ,1 ,AB  ,AB_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1103-P10UDT679)        ,P10UDT1103   ,P10UDT679   ,12.47 ,0.051  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.01401 ,0.02326 ,0.49610    ,0.01401 ,0.09202  ,0.18405  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
L(R:P10UDT1103-P10UDT796)        ,P10UDT796    ,P10UDT1103  ,12.47 ,0.178  ,2P_OH_AL_ACSR_4/0_Penguin_12_47_1      ,0.04862 ,0.08073 ,1.72200    ,0.04862 ,0.31942  ,0.63884  ,325 ,1 ,BC  ,BC_MV  ,2_MV_187.639 ,P10UHS1_1247 ,P10UHS1_1247 -> P10UDT953  ,
