Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P10ULV15339 ,2 ,0.42  ,0.57    ,0.12   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.43    ,0.29   ,5585.13    ,1  ,
P10ULV15340 ,2 ,0.42  ,1.07    ,0.22   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.67    ,0.54   ,10336.82   ,1  ,
P10ULV15341 ,2 ,0.42  ,1.91    ,0.39   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.79    ,0.97   ,17603.81   ,1  ,
P10ULV15342 ,2 ,0.42  ,1.22    ,0.25   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.06    ,0.62   ,11254.09   ,1  ,
P10ULV15343 ,2 ,0.42  ,0.56    ,0.11   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.40    ,0.28   ,5478.54    ,1  ,
P10ULV15344 ,2 ,0.42  ,1.18    ,0.24   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.96    ,0.60   ,10889.76   ,1  ,
P10ULV15345 ,2 ,0.42  ,1.16    ,0.24   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.90    ,0.59   ,10685.73   ,1  ,
P10ULV15100 ,2 ,0.42  ,1.56    ,0.32   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.90    ,0.79   ,14356.03   ,1  ,
P10ULV15347 ,2 ,0.42  ,3.25    ,0.66   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,8.14    ,1.65   ,29936.19   ,2  ,
P10ULV15348 ,2 ,0.42  ,3.05    ,0.62   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,7.63    ,1.55   ,28066.86   ,2  ,
P10ULV15349 ,2 ,0.42  ,0.52    ,0.11   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.30    ,0.26   ,5121.50    ,1  ,
P10ULV15350 ,2 ,0.42  ,2.18    ,0.44   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,5.46    ,1.11   ,20094.72   ,1  ,
P10ULV15351 ,2 ,0.42  ,1.48    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.71    ,0.75   ,13649.32   ,1  ,
P10ULV15352 ,2 ,0.42  ,2.93    ,0.59   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,7.32    ,1.49   ,26936.30   ,2  ,
P10ULV15353 ,2 ,0.42  ,1.68    ,0.34   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,4.21    ,0.85   ,15474.99   ,1  ,
P10ULV15354 ,2 ,0.42  ,3.41    ,0.69   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,8.54    ,1.73   ,31404.63   ,2  ,
P10ULV15355 ,2 ,0.42  ,1.86    ,0.38   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,4.65    ,0.94   ,17110.64   ,1  ,
P10ULV15356 ,2 ,0.42  ,1.25    ,0.25   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.13    ,0.64   ,11511.28   ,1  ,
P10ULV15357 ,2 ,0.42  ,1.47    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.67    ,0.74   ,13497.09   ,1  ,
P10ULV15358 ,2 ,0.42  ,1.73    ,0.35   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.32    ,0.88   ,15895.18   ,1  ,
P10ULV15359 ,2 ,0.42  ,1.25    ,0.25   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.13    ,0.64   ,11531.90   ,1  ,
P10ULV15360 ,2 ,0.42  ,1.36    ,0.28   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.40    ,0.69   ,12523.08   ,1  ,
P10ULV15361 ,2 ,0.42  ,0.66    ,0.13   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.64    ,0.33   ,6367.50    ,1  ,
P10ULV15362 ,2 ,0.42  ,0.67    ,0.14   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.67    ,0.34   ,6471.70    ,1  ,
P10ULV15363 ,2 ,0.42  ,1.52    ,0.31   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.81    ,0.77   ,14001.84   ,1  ,
P10ULV15364 ,2 ,0.42  ,2.51    ,0.51   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,6.27    ,1.27   ,23066.16   ,2  ,
P10ULV15365 ,2 ,0.42  ,3.03    ,0.62   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,7.58    ,1.54   ,27891.84   ,2  ,
P10ULV15366 ,2 ,0.42  ,2.26    ,0.46   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.64    ,1.14   ,20743.98   ,1  ,
P10ULV15367 ,2 ,0.42  ,2.03    ,0.41   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,5.07    ,1.03   ,18648.90   ,1  ,
P10ULV15368 ,2 ,0.42  ,1.12    ,0.23   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.79    ,0.57   ,10272.69   ,1  ,
P10ULV15369 ,2 ,0.42  ,0.50    ,0.10   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.25    ,0.25   ,4939.60    ,1  ,
P10ULV15370 ,2 ,0.42  ,2.08    ,0.42   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.20    ,1.06   ,19128.52   ,1  ,
P10ULV15371 ,2 ,0.42  ,1.05    ,0.21   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.62    ,0.53   ,9698.25    ,1  ,
P10ULV15372 ,2 ,0.42  ,0.93    ,0.19   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,2.32    ,0.47   ,8747.43    ,1  ,
P10ULV15373 ,2 ,0.42  ,0.51    ,0.10   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.28    ,0.26   ,5042.90    ,1  ,
P10ULV15374 ,2 ,0.42  ,1.27    ,0.26   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.19    ,0.65   ,11719.61   ,1  ,
P10ULV15375 ,2 ,0.42  ,3.06    ,0.62   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,7.66    ,1.56   ,28186.00   ,2  ,
P10ULV15376 ,2 ,0.42  ,1.05    ,0.21   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.63    ,0.53   ,9737.61    ,1  ,
P10ULV15377 ,2 ,0.42  ,2.36    ,0.48   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,5.89    ,1.20   ,21684.72   ,2  ,
P10ULV15378 ,2 ,0.42  ,2.26    ,0.46   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.66    ,1.15   ,20808.07   ,1  ,
P10ULV15379 ,2 ,0.42  ,1.50    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.75    ,0.76   ,13796.22   ,1  ,
P10ULV15380 ,2 ,0.42  ,1.90    ,0.39   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,4.75    ,0.96   ,17479.25   ,1  ,
P10ULV15381 ,2 ,0.42  ,2.23    ,0.45   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.57    ,1.13   ,20475.75   ,1  ,
P10ULV15382 ,2 ,0.42  ,0.58    ,0.12   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.46    ,0.30   ,5689.49    ,1  ,
P10ULV15383 ,2 ,0.42  ,1.49    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.74    ,0.76   ,13742.51   ,1  ,
P10ULV15384 ,2 ,0.42  ,1.14    ,0.23   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.86    ,0.58   ,10504.25   ,1  ,
P10ULV15385 ,2 ,0.42  ,2.05    ,0.42   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.13    ,1.04   ,18875.50   ,1  ,
P10ULV15386 ,2 ,0.42  ,0.53    ,0.11   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.33    ,0.27   ,5228.31    ,1  ,
P10ULV15387 ,2 ,0.42  ,2.22    ,0.45   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.56    ,1.13   ,20443.13   ,1  ,
P10ULV15388 ,2 ,0.42  ,1.79    ,0.36   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.47    ,0.91   ,16431.61   ,1  ,
P10ULV15389 ,2 ,0.42  ,0.92    ,0.19   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.29    ,0.46   ,8633.08    ,1  ,
P10ULV15390 ,2 ,0.42  ,1.22    ,0.25   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.05    ,0.62   ,11233.72   ,1  ,
P10ULV15391 ,2 ,0.42  ,1.43    ,0.29   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.58    ,0.73   ,13175.14   ,1  ,
P10ULV15392 ,2 ,0.42  ,2.06    ,0.42   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.16    ,1.05   ,18971.11   ,1  ,
P10ULV15393 ,2 ,0.42  ,2.42    ,0.49   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT4805 ,6.05    ,1.23   ,22258.70   ,2  ,
P10ULV15394 ,2 ,0.42  ,1.41    ,0.29   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.54    ,0.72   ,13009.79   ,1  ,
P10ULV15395 ,2 ,0.42  ,2.25    ,0.46   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.62    ,1.14   ,20676.06   ,1  ,
P10ULV15396 ,2 ,0.42  ,0.41    ,0.08   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.02    ,0.21   ,4071.72    ,1  ,
P10ULV15397 ,2 ,0.42  ,1.51    ,0.31   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.78    ,0.77   ,13918.49   ,1  ,
P10ULV15398 ,2 ,0.42  ,1.36    ,0.28   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.39    ,0.69   ,12483.93   ,1  ,
P10ULV15399 ,2 ,0.42  ,1.31    ,0.27   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.27    ,0.66   ,12024.42   ,1  ,
P10ULV15400 ,2 ,0.42  ,1.75    ,0.36   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,4.38    ,0.89   ,16936.15   ,1  ,
P10ULV15401 ,2 ,0.42  ,2.33    ,0.47   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,5.82    ,1.18   ,21393.96   ,1  ,
P10ULV15402 ,2 ,0.42  ,1.80    ,0.37   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.50    ,0.91   ,17424.30   ,1  ,
P10ULV15403 ,2 ,0.42  ,0.53    ,0.11   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.33    ,0.27   ,5210.77    ,1  ,
P10ULV15404 ,2 ,0.42  ,1.59    ,0.32   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.98    ,0.81   ,14655.77   ,1  ,
P10ULV15405 ,2 ,0.42  ,1.47    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.67    ,0.75   ,13504.05   ,1  ,
P10ULV15406 ,2 ,0.42  ,3.66    ,0.74   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,9.14    ,1.86   ,35376.50   ,1  ,
P10ULV15407 ,2 ,0.42  ,0.78    ,0.16   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,1.95    ,0.40   ,7532.21    ,1  ,
P10ULV15408 ,2 ,0.42  ,0.56    ,0.11   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.40    ,0.28   ,5493.33    ,1  ,
P10ULV15409 ,2 ,0.42  ,1.92    ,0.39   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.79    ,0.97   ,17620.59   ,1  ,
P10ULV15410 ,2 ,0.42  ,2.21    ,0.45   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.52    ,1.12   ,20313.71   ,1  ,
P10ULV15411 ,2 ,0.42  ,0.70    ,0.14   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.74    ,0.35   ,6739.08    ,1  ,
P10ULV15412 ,2 ,0.42  ,2.10    ,0.43   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.26    ,1.07   ,19356.00   ,1  ,
P10ULV15413 ,2 ,0.42  ,3.45    ,0.70   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,8.61    ,1.75   ,31691.22   ,2  ,
P10ULV15414 ,2 ,0.42  ,0.94    ,0.19   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,2.34    ,0.48   ,9056.88    ,1  ,
P10ULV15415 ,2 ,0.42  ,3.69    ,0.75   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,9.23    ,1.87   ,33947.83   ,3  ,
P10ULV15416 ,2 ,0.42  ,0.38    ,0.08   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,0.94    ,0.19   ,3783.92    ,1  ,
P10ULV15417 ,2 ,0.42  ,2.34    ,0.48   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,5.86    ,1.19   ,21559.25   ,1  ,
P10ULV15072 ,2 ,0.42  ,0.75    ,0.15   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.88    ,0.38   ,7246.65    ,1  ,
P10ULV15419 ,2 ,0.42  ,1.11    ,0.23   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.78    ,0.56   ,10213.25   ,1  ,
P10ULV15343 ,2 ,0.42  ,1.80    ,0.37   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.50    ,0.91   ,16552.68   ,1  ,
P10ULV15421 ,2 ,0.42  ,0.50    ,0.10   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.26    ,0.26   ,4962.67    ,1  ,
P10ULV15422 ,2 ,0.42  ,2.29    ,0.46   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,5.72    ,1.16   ,21027.17   ,1  ,
P10ULV15423 ,2 ,0.42  ,2.46    ,0.50   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,6.14    ,1.25   ,22588.90   ,2  ,
P10ULV15424 ,2 ,0.42  ,2.66    ,0.54   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,6.64    ,1.35   ,25686.63   ,1  ,
P10ULV15425 ,2 ,0.42  ,1.74    ,0.35   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.34    ,0.88   ,15968.49   ,1  ,
P10ULV15426 ,2 ,0.42  ,1.50    ,0.30   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,3.75    ,0.76   ,13778.92   ,1  ,
P10ULV15427 ,2 ,0.42  ,1.05    ,0.21   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT4805 ,2.62    ,0.53   ,10153.61   ,1  ,
P10ULV15428 ,2 ,0.42  ,0.70    ,0.14   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.75    ,0.36   ,6786.40    ,1  ,
P10ULV15429 ,2 ,0.42  ,6.15    ,1.25   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,15.38   ,3.12   ,56587.47   ,4  ,
P10ULV15430 ,2 ,0.42  ,2.41    ,0.49   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,6.02    ,1.22   ,22154.46   ,2  ,
P10ULV15431 ,2 ,0.42  ,0.91    ,0.19   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.28    ,0.46   ,8607.81    ,1  ,
P10ULV15432 ,2 ,0.42  ,0.55    ,0.11   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.38    ,0.28   ,5423.26    ,1  ,
P10ULV15433 ,2 ,0.42  ,0.35    ,0.07   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,0.87    ,0.18   ,3507.88    ,1  ,
P10ULV15434 ,2 ,0.42  ,2.78    ,0.57   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,6.96    ,1.41   ,25592.27   ,2  ,
P10ULV15435 ,2 ,0.42  ,1.92    ,0.39   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.80    ,0.98   ,17669.25   ,1  ,
P10ULV15436 ,2 ,0.42  ,1.36    ,0.28   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,3.41    ,0.69   ,12530.29   ,1  ,
P10ULV15437 ,2 ,0.42  ,0.73    ,0.15   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.83    ,0.37   ,7086.51    ,1  ,
P10ULV15438 ,2 ,0.42  ,0.97    ,0.20   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,2.42    ,0.49   ,9054.20    ,1  ,
P10ULV15439 ,2 ,0.42  ,0.51    ,0.10   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.28    ,0.26   ,5058.77    ,1  ,
P10ULV15440 ,2 ,0.42  ,0.50    ,0.10   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.25    ,0.25   ,4947.78    ,1  ,
P10ULV15441 ,2 ,0.42  ,2.62    ,0.53   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,6.54    ,1.33   ,24056.02   ,2  ,
P10ULV15442 ,2 ,0.42  ,3.06    ,0.62   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,7.65    ,1.55   ,28150.28   ,2  ,
P10ULV15443 ,2 ,0.42  ,0.58    ,0.12   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.46    ,0.30   ,5705.72    ,1  ,
P10ULV15444 ,2 ,0.42  ,0.84    ,0.17   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.10    ,0.43   ,8021.29    ,1  ,
P10ULV15445 ,2 ,0.42  ,0.66    ,0.13   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.66    ,0.34   ,6428.65    ,1  ,
P10ULV15446 ,2 ,0.42  ,1.14    ,0.23   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,2.84    ,0.58   ,10988.27   ,1  ,
P10ULV15447 ,2 ,0.42  ,0.79    ,0.16   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.99    ,0.40   ,7649.46    ,1  ,
P10ULV15448 ,2 ,0.42  ,3.21    ,0.65   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,8.02    ,1.63   ,29519.29   ,2  ,
P10ULV15449 ,2 ,0.42  ,1.89    ,0.38   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.72    ,0.96   ,17364.57   ,1  ,
P10ULV15450 ,2 ,0.42  ,2.32    ,0.47   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT4805 ,5.81    ,1.18   ,21374.21   ,1  ,
P10ULV15451 ,2 ,0.42  ,1.12    ,0.23   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,2.80    ,0.57   ,10317.37   ,1  ,
P10ULV15452 ,2 ,0.42  ,0.87    ,0.18   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,2.17    ,0.44   ,8237.82    ,1  ,
P10ULV15453 ,2 ,0.42  ,4.45    ,0.90   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,11.13   ,2.26   ,40938.54   ,3  ,
P10ULV15454 ,2 ,0.42  ,0.42    ,0.09   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,1.06    ,0.22   ,4233.85    ,1  ,
P10ULV15455 ,2 ,0.42  ,1.65    ,0.33   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,4.12    ,0.84   ,15159.10   ,1  ,
P10ULV15456 ,2 ,0.42  ,1.07    ,0.22   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.66    ,0.54   ,9853.42    ,1  ,
P10ULV15457 ,2 ,0.42  ,0.56    ,0.11   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,1.39    ,0.28   ,5455.08    ,1  ,
P10ULV15458 ,2 ,0.42  ,0.88    ,0.18   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT4214 ,2.19    ,0.45   ,8321.38    ,1  ,
P10ULV15459 ,2 ,0.42  ,1.36    ,0.28   ,P10UHS4_1247 ,P10UHS4_1247 -> P10UDT6303 ,3.40    ,0.69   ,12503.26   ,1  ,
P10ULV15460 ,2 ,0.42  ,5.07    ,1.03   ,P10UHS8_1247 ,P10UHS8_1247 -> P10UDT4147 ,12.68   ,2.58   ,49069.19   ,1  ,
P10ULV15461 ,2 ,0.42  ,3.07    ,0.62   ,P10UHS8_1247 ,P10UHS8_1247 -> P10UDT4147 ,7.68    ,1.56   ,29692.43   ,1  ,
P10ULV15462 ,2 ,0.42  ,3.61    ,0.73   ,P10UHS8_1247 ,P10UHS8_1247 -> P10UDT4147 ,9.03    ,1.83   ,34926.10   ,1  ,
P10ULV15463 ,3 ,0.42  ,2.13    ,0.43   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.33    ,1.08   ,20607.52   ,1  ,
P10ULV15464 ,2 ,0.42  ,2.76    ,0.56   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,6.91    ,1.40   ,26728.53   ,1  ,
P10ULV15465 ,3 ,0.42  ,1.82    ,0.37   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.54    ,0.92   ,16720.44   ,1  ,
P10ULV15466 ,2 ,0.42  ,2.12    ,0.43   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,5.30    ,1.08   ,20493.59   ,1  ,
P10ULV15467 ,3 ,0.42  ,2.14    ,0.43   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.35    ,1.09   ,19696.68   ,1  ,
P10ULV15468 ,2 ,0.42  ,2.28    ,0.46   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,5.70    ,1.16   ,20963.68   ,1  ,
P10ULV15469 ,3 ,0.42  ,0.84    ,0.17   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.10    ,0.43   ,8124.28    ,1  ,
P10ULV15470 ,3 ,0.42  ,2.19    ,0.44   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.48    ,1.11   ,21186.22   ,1  ,
P10ULV15471 ,2 ,0.42  ,2.00    ,0.41   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,5.00    ,1.02   ,18399.16   ,1  ,
P10ULV15472 ,2 ,0.42  ,2.02    ,0.41   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,5.05    ,1.03   ,19532.61   ,1  ,
P10ULV15473 ,3 ,0.42  ,1.53    ,0.31   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.84    ,0.78   ,14844.88   ,1  ,
P10ULV15474 ,3 ,0.42  ,1.13    ,0.23   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,2.83    ,0.57   ,10404.08   ,1  ,
P10ULV15475 ,2 ,0.42  ,2.41    ,0.49   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,6.04    ,1.23   ,22211.37   ,2  ,
P10ULV15476 ,3 ,0.42  ,1.02    ,0.21   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT3414 ,2.55    ,0.52   ,9483.85    ,1  ,
P10ULV15477 ,2 ,0.42  ,1.24    ,0.25   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,3.11    ,0.63   ,12012.62   ,1  ,
P10ULV15478 ,2 ,0.42  ,5.53    ,1.12   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,13.83   ,2.81   ,53518.85   ,1  ,
P10ULV15479 ,3 ,0.42  ,1.66    ,0.34   ,P10UHS3_1247 ,P10UHS3_1247 -> P10UDT3414 ,4.16    ,0.84   ,15305.47   ,1  ,
P10ULV15480 ,2 ,0.42  ,7.62    ,1.55   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,19.05   ,3.87   ,73690.95   ,1  ,
P10ULV15481 ,2 ,0.42  ,3.50    ,0.71   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,8.74    ,1.77   ,33811.79   ,1  ,
P10ULV15482 ,3 ,0.42  ,1.91    ,0.39   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,4.78    ,0.97   ,17589.93   ,1  ,
P10ULV15483 ,2 ,0.42  ,3.02    ,0.61   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,7.55    ,1.53   ,27779.57   ,2  ,
P10ULV15484 ,3 ,0.42  ,2.35    ,0.48   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,5.88    ,1.19   ,22761.14   ,1  ,
P10ULV15485 ,3 ,0.42  ,1.21    ,0.25   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,3.02    ,0.61   ,11119.08   ,1  ,
P10ULV15486 ,3 ,0.42  ,3.22    ,0.65   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,8.04    ,1.63   ,29595.20   ,2  ,
P10ULV15487 ,3 ,0.42  ,2.64    ,0.54   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,6.60    ,1.34   ,24262.93   ,2  ,
P10ULV15488 ,3 ,0.42  ,3.17    ,0.64   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,7.92    ,1.61   ,30628.00   ,1  ,
P10ULV15489 ,3 ,0.42  ,2.44    ,0.50   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,6.11    ,1.24   ,23639.17   ,1  ,
P10ULV15490 ,2 ,0.42  ,2.04    ,0.41   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,5.09    ,1.03   ,19689.21   ,1  ,
P10ULV15491 ,3 ,0.42  ,3.77    ,0.77   ,P10UHS6_1247 ,P10UHS6_1247 -> P10UDT5604 ,9.43    ,1.92   ,36488.16   ,1  ,
P10ULV15492 ,2 ,0.42  ,1.43    ,0.29   ,P10UHS9_1247 ,P10UHS9_1247 -> P10UDT5619 ,3.57    ,0.72   ,13806.12   ,1  ,
