Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P1ULV6607 ,1 ,0.42  ,2.06    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.15    ,1.05   ,19402.64    ,1   ,
P1ULV6608 ,1 ,0.42  ,1.96    ,0.40   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.89    ,0.99   ,18448.99    ,1   ,
P1ULV6609 ,1 ,0.42  ,2.08    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.21    ,1.06   ,19634.86    ,1   ,
P1ULV6610 ,1 ,0.42  ,2.16    ,0.44   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.40    ,1.10   ,20341.41    ,1   ,
P1ULV6611 ,1 ,0.42  ,2.06    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.14    ,1.04   ,19388.06    ,1   ,
P1ULV6612 ,1 ,0.42  ,2.13    ,0.43   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.32    ,1.08   ,20062.62    ,1   ,
P1ULV6613 ,1 ,0.42  ,2.03    ,0.41   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.08    ,1.03   ,19150.26    ,1   ,
P1ULV6614 ,1 ,0.42  ,2.21    ,0.45   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.52    ,1.12   ,20821.55    ,1   ,
P1ULV6614 ,1 ,0.42  ,2.31    ,0.47   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.77    ,1.17   ,21753.41    ,1   ,
P1ULV6616 ,1 ,0.42  ,2.68    ,0.54   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.70    ,1.36   ,25267.91    ,2   ,
P1ULV6617 ,1 ,0.42  ,2.51    ,0.51   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.26    ,1.27   ,23611.66    ,2   ,
P1ULV6618 ,1 ,0.42  ,2.59    ,0.53   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.48    ,1.32   ,24416.20    ,2   ,
P1ULV6619 ,1 ,0.42  ,1.34    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.36    ,0.68   ,12664.49    ,1   ,
P1ULV6620 ,1 ,0.42  ,1.05    ,0.21   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.64    ,0.54   ,9956.51     ,1   ,
P1ULV6619 ,1 ,0.42  ,1.38    ,0.28   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.46    ,0.70   ,13038.80    ,1   ,
P1ULV6622 ,1 ,0.42  ,1.34    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.35    ,0.68   ,12633.03    ,1   ,
P1ULV6623 ,1 ,0.42  ,1.90    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.75    ,0.96   ,17898.87    ,1   ,
P1ULV6624 ,1 ,0.42  ,1.64    ,0.33   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.10    ,0.83   ,15435.98    ,1   ,
P1ULV6624 ,1 ,0.42  ,1.53    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.82    ,0.78   ,14395.15    ,1   ,
P1ULV6626 ,1 ,0.42  ,1.32    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.30    ,0.67   ,12439.45    ,1   ,
P1ULV6627 ,1 ,0.42  ,1.35    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.38    ,0.69   ,12742.38    ,1   ,
P1ULV6628 ,1 ,0.42  ,2.77    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.92    ,1.40   ,26075.30    ,2   ,
P1ULV6629 ,1 ,0.42  ,2.05    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.12    ,1.04   ,19316.19    ,1   ,
P1ULV6630 ,1 ,0.42  ,1.60    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.99    ,0.81   ,15050.52    ,1   ,
P1ULV6631 ,1 ,0.42  ,1.47    ,0.30   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.68    ,0.75   ,13860.06    ,1   ,
P1ULV6616 ,1 ,0.42  ,1.59    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.97    ,0.81   ,14949.48    ,1   ,
P1ULV6633 ,1 ,0.42  ,2.08    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.21    ,1.06   ,19642.34    ,1   ,
P1ULV6634 ,1 ,0.42  ,2.11    ,0.43   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.27    ,1.07   ,19852.76    ,1   ,
P1ULV6635 ,1 ,0.42  ,1.66    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.15    ,0.84   ,15657.55    ,1   ,
P1ULV6636 ,1 ,0.42  ,1.16    ,0.24   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.90    ,0.59   ,10939.52    ,1   ,
P1ULV6637 ,1 ,0.42  ,1.69    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.23    ,0.86   ,15935.72    ,1   ,
P1ULV6637 ,1 ,0.42  ,2.37    ,0.48   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.92    ,1.20   ,22326.85    ,2   ,
P1ULV6639 ,1 ,0.42  ,1.88    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.71    ,0.96   ,17756.34    ,1   ,
P1ULV6640 ,1 ,0.42  ,2.03    ,0.41   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.07    ,1.03   ,19111.46    ,1   ,
P1ULV6641 ,1 ,0.42  ,2.06    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.15    ,1.04   ,19396.26    ,1   ,
P1ULV6642 ,1 ,0.42  ,1.92    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.81    ,0.98   ,18120.77    ,1   ,
P1ULV6642 ,1 ,0.42  ,1.51    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.76    ,0.76   ,14190.83    ,1   ,
P1ULV6644 ,1 ,0.42  ,1.89    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.73    ,0.96   ,17816.02    ,1   ,
P1ULV6645 ,1 ,0.42  ,1.87    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.67    ,0.95   ,17603.04    ,1   ,
P1ULV6646 ,1 ,0.42  ,1.60    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.99    ,0.81   ,15048.76    ,1   ,
P1ULV6647 ,1 ,0.42  ,3.26    ,0.66   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.15    ,1.65   ,30711.27    ,2   ,
P1ULV6648 ,1 ,0.42  ,2.74    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.85    ,1.39   ,25826.39    ,2   ,
P1ULV6649 ,1 ,0.42  ,1.95    ,0.40   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.88    ,0.99   ,18411.59    ,1   ,
P1ULV6650 ,1 ,0.42  ,1.57    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.91    ,0.79   ,14749.58    ,1   ,
P1ULV6650 ,1 ,0.42  ,2.62    ,0.53   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.55    ,1.33   ,24681.11    ,2   ,
P1ULV6652 ,1 ,0.42  ,2.51    ,0.51   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.26    ,1.27   ,23606.98    ,2   ,
P1ULV6653 ,1 ,0.42  ,2.17    ,0.44   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.42    ,1.10   ,20414.20    ,1   ,
P1ULV6654 ,1 ,0.42  ,3.45    ,0.70   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.63    ,1.75   ,32517.62    ,2   ,
P1ULV6655 ,1 ,0.42  ,2.74    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.85    ,1.39   ,30465.44    ,2   ,
P1ULV6656 ,1 ,0.42  ,1.34    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.34    ,0.68   ,12596.79    ,1   ,
P1ULV6657 ,1 ,0.42  ,1.58    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.94    ,0.80   ,14848.27    ,1   ,
P1ULV6658 ,1 ,0.42  ,1.88    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.71    ,0.96   ,17738.40    ,1   ,
P1ULV6659 ,1 ,0.42  ,1.66    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.15    ,0.84   ,15633.27    ,1   ,
P1ULV6659 ,1 ,0.42  ,2.16    ,0.44   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.39    ,1.10   ,20332.45    ,1   ,
P1ULV6661 ,1 ,0.42  ,1.87    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.67    ,0.95   ,17610.22    ,1   ,
P1ULV6662 ,1 ,0.42  ,2.37    ,0.48   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.92    ,1.20   ,22309.96    ,2   ,
P1ULV6663 ,1 ,0.42  ,2.01    ,0.41   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.03    ,1.02   ,18950.48    ,1   ,
P1ULV6664 ,1 ,0.42  ,2.55    ,0.52   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.37    ,1.29   ,23999.22    ,2   ,
P1ULV6665 ,1 ,0.42  ,1.55    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.87    ,0.79   ,14606.12    ,1   ,
P1ULV6666 ,1 ,0.42  ,2.14    ,0.43   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.35    ,1.09   ,20155.88    ,1   ,
P1ULV6667 ,1 ,0.42  ,1.60    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.00    ,0.81   ,15059.31    ,1   ,
P1ULV6668 ,1 ,0.42  ,2.33    ,0.47   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.83    ,1.18   ,21976.95    ,2   ,
P1ULV6669 ,1 ,0.42  ,1.45    ,0.29   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.63    ,0.74   ,13676.74    ,1   ,
P1ULV6670 ,1 ,0.42  ,1.11    ,0.22   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.76    ,0.56   ,10415.72    ,1   ,
P1ULV6671 ,1 ,0.42  ,3.57    ,0.72   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.92    ,1.81   ,33614.27    ,2   ,
P1ULV6672 ,1 ,0.42  ,4.10    ,0.83   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,10.26   ,2.08   ,38662.02    ,3   ,
P1ULV6673 ,1 ,0.42  ,2.98    ,0.60   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,7.44    ,1.51   ,28060.36    ,2   ,
P1ULV6674 ,1 ,0.42  ,2.23    ,0.45   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.58    ,1.13   ,21030.33    ,1   ,
P1ULV6674 ,1 ,0.42  ,7.44    ,1.51   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,18.60   ,3.78   ,82716.02    ,5   ,
P1ULV3003 ,1 ,0.42  ,1.68    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.19    ,0.85   ,15808.37    ,1   ,
P1ULV6677 ,1 ,0.42  ,1.09    ,0.22   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.72    ,0.55   ,10251.57    ,1   ,
P1ULV6678 ,1 ,0.42  ,1.12    ,0.23   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.81    ,0.57   ,10601.04    ,1   ,
P1ULV6679 ,1 ,0.42  ,1.85    ,0.61   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.63    ,1.52   ,15458.24    ,1   ,
P1ULV6680 ,1 ,0.42  ,4.62    ,0.94   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,11.55   ,2.34   ,51346.50    ,3   ,
P1ULV6681 ,1 ,0.42  ,2.12    ,0.70   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.29    ,1.74   ,17643.16    ,1   ,
P1ULV6682 ,1 ,0.42  ,5.04    ,1.66   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,12.61   ,4.14   ,42062.68    ,1   ,
P1ULV6683 ,1 ,0.42  ,16.31   ,3.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,40.77   ,8.28   ,181255.00   ,10  ,
P1ULV6684 ,1 ,0.42  ,2.05    ,0.42   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.12    ,1.04   ,19300.85    ,1   ,
P1ULV6685 ,1 ,0.42  ,2.76    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.90    ,1.40   ,26021.15    ,2   ,
P1ULV6686 ,1 ,0.42  ,1.62    ,0.33   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.06    ,0.82   ,15287.81    ,1   ,
P1ULV6687 ,1 ,0.42  ,1.70    ,0.35   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.25    ,0.86   ,16033.89    ,1   ,
P1ULV6686 ,1 ,0.42  ,2.25    ,0.46   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.63    ,1.14   ,21227.12    ,1   ,
P1ULV6689 ,1 ,0.42  ,1.54    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.85    ,0.78   ,14515.88    ,1   ,
P1ULV6690 ,1 ,0.42  ,1.47    ,0.30   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.69    ,0.75   ,13890.79    ,1   ,
P1ULV6691 ,1 ,0.42  ,1.54    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.86    ,0.78   ,14548.59    ,1   ,
P1ULV6692 ,1 ,0.42  ,1.47    ,0.30   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.67    ,0.75   ,13843.17    ,1   ,
P1ULV6693 ,1 ,0.42  ,1.78    ,0.36   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.44    ,0.90   ,16739.64    ,1   ,
P1ULV6693 ,1 ,0.42  ,1.38    ,0.28   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.46    ,0.70   ,13043.59    ,1   ,
P1ULV6695 ,1 ,0.42  ,1.41    ,0.29   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.54    ,0.72   ,13330.80    ,1   ,
P1ULV6696 ,1 ,0.42  ,1.42    ,0.29   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.55    ,0.72   ,13376.14    ,1   ,
P1ULV6697 ,1 ,0.42  ,1.36    ,0.28   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.39    ,0.69   ,12782.00    ,1   ,
P1ULV6698 ,1 ,0.42  ,1.39    ,0.28   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.48    ,0.71   ,13112.83    ,1   ,
P1ULV6698 ,1 ,0.42  ,1.31    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.27    ,0.66   ,12333.80    ,1   ,
P1ULV6700 ,1 ,0.42  ,1.28    ,0.26   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.20    ,0.65   ,12070.17    ,1   ,
P1ULV6701 ,1 ,0.42  ,1.40    ,0.28   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.49    ,0.71   ,13150.23    ,1   ,
P1ULV6702 ,1 ,0.42  ,1.20    ,0.24   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.00    ,0.61   ,11308.09    ,1   ,
P1ULV6702 ,1 ,0.42  ,1.13    ,0.23   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.82    ,0.57   ,10620.24    ,1   ,
P1ULV6704 ,1 ,0.42  ,1.13    ,0.23   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.81    ,0.57   ,10607.01    ,1   ,
P1ULV6705 ,1 ,0.42  ,1.04    ,0.21   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.61    ,0.53   ,9868.08     ,1   ,
P1ULV6706 ,1 ,0.42  ,1.06    ,0.21   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.64    ,0.54   ,9963.84     ,1   ,
P1ULV6707 ,1 ,0.42  ,1.65    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.13    ,0.84   ,15578.37    ,1   ,
P1ULV6708 ,1 ,0.42  ,1.21    ,0.25   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.03    ,0.61   ,11404.75    ,1   ,
P1ULV6709 ,1 ,0.42  ,1.17    ,0.24   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.93    ,0.59   ,11029.90    ,1   ,
P1ULV6710 ,1 ,0.42  ,2.00    ,0.41   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.00    ,1.02   ,18845.60    ,1   ,
P1ULV6710 ,1 ,0.42  ,1.67    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.19    ,0.85   ,15779.87    ,1   ,
P1ULV6712 ,1 ,0.42  ,1.53    ,0.31   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.82    ,0.78   ,14416.17    ,1   ,
P1ULV6713 ,1 ,0.42  ,1.26    ,0.26   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.16    ,0.64   ,11911.61    ,1   ,
P1ULV6714 ,1 ,0.42  ,1.94    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.85    ,0.98   ,18271.20    ,1   ,
P1ULV6714 ,1 ,0.42  ,1.97    ,0.40   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.93    ,1.00   ,18566.39    ,1   ,
P1ULV6716 ,1 ,0.42  ,2.16    ,0.44   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.39    ,1.09   ,20316.50    ,1   ,
P1ULV6717 ,1 ,0.42  ,1.90    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.76    ,0.97   ,17947.22    ,1   ,
P1ULV6718 ,1 ,0.42  ,1.91    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.78    ,0.97   ,18019.32    ,1   ,
P1ULV6718 ,1 ,0.42  ,1.35    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.36    ,0.68   ,12675.50    ,1   ,
P1ULV6720 ,1 ,0.42  ,1.33    ,0.27   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.33    ,0.68   ,12563.97    ,1   ,
P1ULV6721 ,1 ,0.42  ,1.17    ,0.24   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.93    ,0.60   ,11057.68    ,1   ,
P1ULV6722 ,1 ,0.42  ,7.76    ,1.58   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,19.40   ,3.94   ,86275.24    ,5   ,
P1ULV6723 ,1 ,0.42  ,19.32   ,3.92   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,48.29   ,9.81   ,214698.10   ,12  ,
P1ULV6724 ,1 ,0.42  ,2.48    ,0.50   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.21    ,1.26   ,23415.61    ,2   ,
P1ULV6725 ,1 ,0.42  ,2.75    ,0.56   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.88    ,1.40   ,25915.17    ,2   ,
P1ULV6726 ,1 ,0.42  ,1.69    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.24    ,0.86   ,15970.90    ,1   ,
P1ULV6727 ,1 ,0.42  ,1.48    ,0.30   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.70    ,0.75   ,13946.46    ,1   ,
P1ULV6728 ,1 ,0.42  ,1.24    ,0.25   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.10    ,0.63   ,11676.00    ,1   ,
P1ULV6728 ,1 ,0.42  ,1.77    ,0.36   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.44    ,0.90   ,16722.41    ,1   ,
P1ULV6730 ,1 ,0.42  ,1.19    ,0.24   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.97    ,0.60   ,11184.79    ,1   ,
P1ULV6731 ,1 ,0.42  ,1.58    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.96    ,0.80   ,14929.00    ,1   ,
P1ULV6732 ,1 ,0.42  ,1.19    ,0.24   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.98    ,0.60   ,11215.85    ,1   ,
P1ULV6733 ,1 ,0.42  ,1.36    ,0.28   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.40    ,0.69   ,12832.97    ,1   ,
P1ULV6733 ,1 ,0.42  ,1.70    ,0.35   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.25    ,0.86   ,16038.10    ,1   ,
P1ULV6735 ,1 ,0.42  ,1.71    ,0.35   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.29    ,0.87   ,16154.26    ,1   ,
P1ULV6736 ,1 ,0.42  ,1.18    ,0.24   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.94    ,0.60   ,11076.24    ,1   ,
P1ULV6737 ,1 ,0.42  ,1.12    ,0.23   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.81    ,0.57   ,10588.98    ,1   ,
P1ULV6738 ,1 ,0.42  ,1.42    ,0.29   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.55    ,0.72   ,13399.81    ,1   ,
P1ULV6739 ,1 ,0.42  ,1.41    ,0.29   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.53    ,0.72   ,13307.10    ,1   ,
P1ULV6740 ,1 ,0.42  ,1.75    ,0.36   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.39    ,0.89   ,16535.77    ,1   ,
P1ULV6741 ,1 ,0.42  ,1.11    ,0.23   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,2.78    ,0.56   ,10461.92    ,1   ,
P1ULV6741 ,1 ,0.42  ,1.37    ,0.28   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,3.43    ,0.70   ,12914.21    ,1   ,
P1ULV6743 ,1 ,0.42  ,1.66    ,0.34   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.16    ,0.84   ,15666.52    ,1   ,
P1ULV6744 ,1 ,0.42  ,1.95    ,0.40   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.87    ,0.99   ,18353.24    ,1   ,
P1ULV6745 ,1 ,0.42  ,10.93   ,2.22   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,27.31   ,5.55   ,121446.30   ,7   ,
P1ULV6746 ,1 ,0.42  ,1.61    ,0.33   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.02    ,0.82   ,15166.99    ,1   ,
P1ULV6746 ,1 ,0.42  ,1.88    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.70    ,0.95   ,17714.28    ,1   ,
P1ULV6748 ,1 ,0.42  ,5.08    ,1.03   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,12.70   ,2.58   ,49119.50    ,1   ,
P1ULV6749 ,1 ,0.42  ,2.15    ,0.44   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.38    ,1.09   ,20294.61    ,1   ,
P1ULV6749 ,1 ,0.42  ,2.04    ,0.41   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.11    ,1.04   ,19247.02    ,1   ,
P1ULV6751 ,1 ,0.42  ,1.85    ,0.38   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.63    ,0.94   ,17464.31    ,1   ,
P1ULV6752 ,1 ,0.42  ,1.60    ,0.32   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.00    ,0.81   ,15070.25    ,1   ,
P1ULV6753 ,1 ,0.42  ,1.91    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.78    ,0.97   ,18024.20    ,1   ,
P1ULV6754 ,1 ,0.42  ,2.27    ,0.46   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,5.68    ,1.15   ,21399.92    ,1   ,
P1ULV6755 ,1 ,0.42  ,1.91    ,0.39   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.77    ,0.97   ,17979.89    ,1   ,
P1ULV6756 ,1 ,0.42  ,1.72    ,0.35   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,4.30    ,0.87   ,16201.36    ,1   ,
P1ULV6756 ,1 ,0.42  ,2.83    ,0.57   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,7.07    ,1.44   ,26652.20    ,2   ,
P1ULV6758 ,1 ,0.42  ,3.55    ,0.72   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,8.87    ,1.80   ,33450.23    ,2   ,
P1ULV6759 ,1 ,0.42  ,2.73    ,0.55   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.82    ,1.39   ,25724.14    ,2   ,
P1ULV6760 ,1 ,0.42  ,2.58    ,0.52   ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT1324 ,6.44    ,1.31   ,24287.04    ,2   ,
