Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P2UDT12250-P2UDT4606)                 ,P2UDT12250   ,P2UDT4606   ,12.47 ,0.019 ,3P_UG_AL_4/0_25_12_47_0                ,0.00511 ,0.00461 ,3.40046   ,0.00848 ,0.04242 ,0.04242 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT10404-P2UDT12250)                ,P2UDT10404   ,P2UDT12250  ,12.47 ,0.036 ,3P_UG_AL_4/0_25_12_47_0                ,0.00982 ,0.00885 ,6.53097   ,0.01630 ,0.08148 ,0.08148 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT10404-P2UDT9808)                 ,P2UDT9808    ,P2UDT10404  ,12.47 ,0.043 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01179 ,0.01803 ,0.45823   ,0.02343 ,0.04650 ,0.04650 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11240-P2UDT9808)                 ,P2UDT11240   ,P2UDT9808   ,12.47 ,0.082 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.02254 ,0.03448 ,0.87642   ,0.04481 ,0.08894 ,0.08894 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11240-P2UDT11241)                ,P2UDT11241   ,P2UDT11240  ,12.47 ,0.048 ,3P_UG_AL_4/0_25_12_47_0                ,0.01300 ,0.01171 ,8.64241   ,0.02156 ,0.10782 ,0.10782 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11241-P2UDT11242)                ,P2UDT11242   ,P2UDT11241  ,12.47 ,0.078 ,3P_UG_AL_4/0_25_12_47_0                ,0.02094 ,0.01886 ,13.92524  ,0.03474 ,0.17372 ,0.17372 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11242-P2UDT9820)                 ,P2UDT9820    ,P2UDT11242  ,12.47 ,0.067 ,3P_UG_AL_4/0_25_12_47_0                ,0.01799 ,0.01620 ,11.95851  ,0.02984 ,0.14919 ,0.14919 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9820-P2UDT9821)                  ,P2UDT9821    ,P2UDT9820   ,12.47 ,0.029 ,3P_UG_AL_4/0_25_12_47_0                ,0.00792 ,0.00713 ,5.26557   ,0.01314 ,0.06569 ,0.06569 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9818-P2UDT9821)                  ,P2UDT9818    ,P2UDT9821   ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00528 ,0.00476 ,3.51156   ,0.00876 ,0.04381 ,0.04381 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9817-P2UDT9818)                  ,P2UDT9817    ,P2UDT9818   ,12.47 ,0.031 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00852 ,0.01303 ,0.33128   ,0.01694 ,0.03362 ,0.03362 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9114-P2UDT9817)                  ,P2UDT9114    ,P2UDT9817   ,12.47 ,0.035 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00947 ,0.01448 ,0.36806   ,0.01882 ,0.03735 ,0.03735 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12229-P2UDT12230)                ,P2UDT12230   ,P2UDT12229  ,12.47 ,0.018 ,3P_UG_AL_4/0_25_12_47_0                ,0.00478 ,0.00431 ,3.18048   ,0.00794 ,0.03968 ,0.03968 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT8190-P2UDT8209)                  ,P2UDT8209    ,P2UDT8190   ,12.47 ,0.030 ,3P_UG_AL_4/0_25_12_47_0                ,0.00808 ,0.00728 ,5.37464   ,0.01341 ,0.06705 ,0.06705 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT8191-P2UDT8209)                  ,P2UDT8191    ,P2UDT8209   ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00539 ,0.00485 ,3.58260   ,0.00894 ,0.04469 ,0.04469 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT8191-P2UDT8192)                  ,P2UDT8192    ,P2UDT8191   ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00269 ,0.00243 ,1.79027   ,0.00447 ,0.02233 ,0.02233 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT5806-P2UDT8192)                  ,P2UDT5806    ,P2UDT8192   ,12.47 ,0.040 ,3P_UG_AL_4/0_25_12_47_0                ,0.01078 ,0.00971 ,7.16520   ,0.01788 ,0.08939 ,0.08939 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT3151-P2UDT5806)                  ,P2UDT3151    ,P2UDT5806   ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00539 ,0.00485 ,3.58260   ,0.00894 ,0.04469 ,0.04469 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT3151-P2UDT8203)                  ,P2UDT8203    ,P2UDT3151   ,12.47 ,0.040 ,3P_UG_AL_4/0_25_12_47_0                ,0.01068 ,0.00962 ,7.10153   ,0.01772 ,0.08859 ,0.08859 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT7859-P2UDT8203)                  ,P2UDT7859    ,P2UDT8203   ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00532 ,0.00479 ,3.53897   ,0.00883 ,0.04415 ,0.04415 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT7858-P2UDT7859)                  ,P2UDT7858    ,P2UDT7859   ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00266 ,0.00240 ,1.77052   ,0.00442 ,0.02209 ,0.02209 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT7857-P2UDT7858)                  ,P2UDT7857    ,P2UDT7858   ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00266 ,0.00240 ,1.76845   ,0.00441 ,0.02206 ,0.02206 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT7856-P2UDT7857)                  ,P2UDT7856    ,P2UDT7857   ,12.47 ,0.030 ,3P_UG_AL_4/0_25_12_47_0                ,0.00799 ,0.00719 ,5.30949   ,0.01325 ,0.06624 ,0.06624 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11796-P2UDT7856)                 ,P2UDT11796   ,P2UDT7856   ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00266 ,0.00240 ,1.77022   ,0.00442 ,0.02208 ,0.02208 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11796-P2UDT7864)                 ,P2UDT7864    ,P2UDT11796  ,12.47 ,0.061 ,3P_UG_AL_4/0_25_12_47_0                ,0.01638 ,0.01475 ,10.88779  ,0.02717 ,0.13583 ,0.13583 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT7864-P2UDT9392)                  ,P2UDT9392    ,P2UDT7864   ,12.47 ,0.057 ,3P_UG_AL_4/0_25_12_47_0                ,0.01526 ,0.01375 ,10.14698  ,0.02532 ,0.12659 ,0.12659 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9392-P2UDT9393)                  ,P2UDT9393    ,P2UDT9392   ,12.47 ,0.045 ,3P_UG_AL_4/0_25_12_47_0                ,0.01202 ,0.01082 ,7.99003   ,0.01994 ,0.09968 ,0.09968 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9393-P2UDT9394)                  ,P2UDT9394    ,P2UDT9393   ,12.47 ,0.036 ,3P_UG_AL_4/0_25_12_47_0                ,0.00978 ,0.00881 ,6.50133   ,0.01622 ,0.08111 ,0.08111 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9394-P2UDT9395)                  ,P2UDT9395    ,P2UDT9394   ,12.47 ,0.018 ,3P_UG_AL_4/0_25_12_47_0                ,0.00489 ,0.00441 ,3.25214   ,0.00811 ,0.04057 ,0.04057 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12315-P2UDT9395)                 ,P2UDT12315   ,P2UDT9395   ,12.47 ,0.067 ,3P_UG_AL_4/0_25_12_47_0                ,0.01810 ,0.01630 ,12.03486  ,0.03003 ,0.15014 ,0.15014 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12315-P2UDT671)                  ,P2UDT671     ,P2UDT12315  ,12.47 ,0.028 ,3P_UG_AL_4/0_25_12_47_0                ,0.00743 ,0.00669 ,4.93746   ,0.01232 ,0.06160 ,0.06160 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT671-P2UDT9958)                   ,P2UDT9958    ,P2UDT671    ,12.47 ,0.018 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00502 ,0.00768 ,0.19513   ,0.00998 ,0.01980 ,0.01980 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT3306-P2UDT9958)                  ,P2UDT3306    ,P2UDT9958   ,12.47 ,0.053 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01457 ,0.02228 ,0.56628   ,0.02896 ,0.05746 ,0.05746 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12310-P2UDT3306)                 ,P2UDT12310   ,P2UDT3306   ,12.47 ,0.038 ,3P_UG_AL_4/0_25_12_47_0                ,0.01026 ,0.00924 ,6.82206   ,0.01702 ,0.08511 ,0.08511 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12310-P2UDT2782)                 ,P2UDT2782    ,P2UDT12310  ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00256 ,0.00231 ,1.70507   ,0.00425 ,0.02127 ,0.02127 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12309-P2UDT2782)                 ,P2UDT12309   ,P2UDT2782   ,12.47 ,0.019 ,3P_UG_AL_4/0_25_12_47_0                ,0.00513 ,0.00462 ,3.41192   ,0.00851 ,0.04256 ,0.04256 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12308-P2UDT12309)                ,P2UDT12308   ,P2UDT12309  ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00256 ,0.00231 ,1.70507   ,0.00425 ,0.02127 ,0.02127 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12306-P2UDT12308)                ,P2UDT12306   ,P2UDT12308  ,12.47 ,0.019 ,3P_UG_AL_4/0_25_12_47_0                ,0.00513 ,0.00462 ,3.41015   ,0.00851 ,0.04254 ,0.04254 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12305-P2UDT12306)                ,P2UDT12305   ,P2UDT12306  ,12.47 ,0.029 ,3P_UG_AL_4/0_25_12_47_0                ,0.00785 ,0.00707 ,5.21752   ,0.01302 ,0.06509 ,0.06509 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12241-P2UDT12305)                ,P2UDT12241   ,P2UDT12305  ,12.47 ,0.029 ,3P_UG_AL_4/0_25_12_47_0                ,0.00792 ,0.00713 ,5.26559   ,0.01314 ,0.06569 ,0.06569 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12241-P2UDT12242)                ,P2UDT12242   ,P2UDT12241  ,12.47 ,0.029 ,3P_UG_AL_4/0_25_12_47_0                ,0.00792 ,0.00713 ,5.26588   ,0.01314 ,0.06569 ,0.06569 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12242-P2UDT12243)                ,P2UDT12243   ,P2UDT12242  ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00528 ,0.00476 ,3.51039   ,0.00876 ,0.04379 ,0.04379 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12235-P2UDT12243)                ,P2UDT12235   ,P2UDT12243  ,12.47 ,0.029 ,3P_UG_AL_4/0_25_12_47_0                ,0.00792 ,0.00713 ,5.26588   ,0.01314 ,0.06569 ,0.06569 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12230-P2UDT12235)                ,P2UDT12230   ,P2UDT12235  ,12.47 ,0.053 ,3P_UG_AL_4/0_25_12_47_0                ,0.01425 ,0.01283 ,9.47255   ,0.02363 ,0.11817 ,0.11817 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12230-P2UDT12231)                ,P2UDT12231   ,P2UDT12230  ,12.47 ,0.037 ,3P_UG_AL_4/0_25_12_47_0                ,0.00997 ,0.00898 ,6.62750   ,0.01654 ,0.08268 ,0.08268 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12231-P2UDT12232)                ,P2UDT12232   ,P2UDT12231  ,12.47 ,0.027 ,3P_UG_AL_4/0_25_12_47_0                ,0.00737 ,0.00664 ,4.90238   ,0.01223 ,0.06116 ,0.06116 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT12232-P2UDT9114)                 ,P2UDT9114    ,P2UDT12232  ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00547 ,0.00492 ,3.63406   ,0.00907 ,0.04534 ,0.04534 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9114-P2UDT9115)                  ,P2UDT9115    ,P2UDT9114   ,12.47 ,0.053 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01436 ,0.02196 ,0.55827   ,0.02855 ,0.05665 ,0.05665 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9115-P2UDT9116)                  ,P2UDT9116    ,P2UDT9115   ,12.47 ,0.053 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01457 ,0.02229 ,0.56648   ,0.02897 ,0.05749 ,0.05749 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9116-P2UDT9118)                  ,P2UDT9118    ,P2UDT9116   ,12.47 ,0.049 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01345 ,0.02057 ,0.52283   ,0.02673 ,0.05306 ,0.05306 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9117-P2UDT9118)                  ,P2UDT9117    ,P2UDT9118   ,12.47 ,0.048 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.01317 ,0.02014 ,0.51184   ,0.02617 ,0.05194 ,0.05194 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT3559-P2UDT9078)                  ,P2UDT9078    ,P2UDT3559   ,12.47 ,0.046 ,3P_UG_AL_4/0_25_12_47_0                ,0.01240 ,0.01116 ,8.24174   ,0.02056 ,0.10282 ,0.10282 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9078-P2UDT9079)                  ,P2UDT9079    ,P2UDT9078   ,12.47 ,0.030 ,3P_UG_AL_4/0_25_12_47_0                ,0.00802 ,0.00722 ,5.32897   ,0.01330 ,0.06648 ,0.06648 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT2656-P2UDT9079)                  ,P2UDT2656    ,P2UDT9079   ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00267 ,0.00241 ,1.77701   ,0.00443 ,0.02217 ,0.02217 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT2656-P2UDT9086)                  ,P2UDT9086    ,P2UDT2656   ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00534 ,0.00481 ,3.55196   ,0.00886 ,0.04431 ,0.04431 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9085-P2UDT9086)                  ,P2UDT9085    ,P2UDT9086   ,12.47 ,0.030 ,3P_UG_AL_4/0_25_12_47_0                ,0.00801 ,0.00722 ,5.32749   ,0.01329 ,0.06646 ,0.06646 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11482-P2UDT9085)                 ,P2UDT11482   ,P2UDT9085   ,12.47 ,0.039 ,3P_UG_AL_4/0_25_12_47_0                ,0.01065 ,0.00959 ,7.08150   ,0.01767 ,0.08834 ,0.08834 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11516-P2UDT11525)                ,P2UDT11516   ,P2UDT11525  ,12.47 ,0.017 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00471 ,0.00720 ,0.18309   ,0.00936 ,0.01858 ,0.01858 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11511-P2UDT11516)                ,P2UDT11511   ,P2UDT11516  ,12.47 ,0.034 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00942 ,0.01441 ,0.36621   ,0.01873 ,0.03716 ,0.03716 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11510-P2UDT11511)                ,P2UDT11510   ,P2UDT11511  ,12.47 ,0.023 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.00642 ,0.00982 ,0.24962   ,0.01276 ,0.02533 ,0.02533 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11510-P2UDT9948)                 ,P2UDT9948    ,P2UDT11510  ,12.47 ,0.650 ,3P_OH_AL_ACSR_4/0_Penguin_12_47_0      ,0.17777 ,0.27189 ,6.91135   ,0.35340 ,0.70135 ,0.70135 ,325 ,1 ,ABC ,ABC_MV ,3_MV_325     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11505-P2UDT9948)                 ,P2UDT11505   ,P2UDT9948   ,12.47 ,0.055 ,3P_UG_AL_4/0_25_12_47_0                ,0.01492 ,0.01343 ,9.91668   ,0.02474 ,0.12371 ,0.12371 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11505-P2UDT11507)                ,P2UDT11507   ,P2UDT11505  ,12.47 ,0.038 ,3P_UG_AL_4/0_25_12_47_0                ,0.01018 ,0.00917 ,6.76845   ,0.01689 ,0.08444 ,0.08444 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11492-P2UDT11507)                ,P2UDT11492   ,P2UDT11507  ,12.47 ,0.038 ,3P_UG_AL_4/0_25_12_47_0                ,0.01018 ,0.00917 ,6.76876   ,0.01689 ,0.08444 ,0.08444 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11491-P2UDT11492)                ,P2UDT11491   ,P2UDT11492  ,12.47 ,0.036 ,3P_UG_AL_4/0_25_12_47_0                ,0.00967 ,0.00871 ,6.43029   ,0.01604 ,0.08022 ,0.08022 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11490-P2UDT11491)                ,P2UDT11490   ,P2UDT11491  ,12.47 ,0.008 ,3P_UG_AL_4/0_25_12_47_0                ,0.00229 ,0.00206 ,1.52242   ,0.00380 ,0.01899 ,0.01899 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11490-P2UDT9527)                 ,P2UDT9527    ,P2UDT11490  ,12.47 ,0.029 ,3P_UG_AL_4/0_25_12_47_0                ,0.00777 ,0.00700 ,5.16818   ,0.01289 ,0.06447 ,0.06447 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9295-P2UDT9527)                  ,P2UDT9295    ,P2UDT9527   ,12.47 ,0.039 ,3P_UG_AL_4/0_25_12_47_0                ,0.01060 ,0.00955 ,7.04794   ,0.01759 ,0.08793 ,0.08793 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9083-P2UDT9295)                  ,P2UDT9083    ,P2UDT9295   ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00534 ,0.00481 ,3.54959   ,0.00886 ,0.04428 ,0.04428 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9083-P2UDT9084)                  ,P2UDT9084    ,P2UDT9083   ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00534 ,0.00481 ,3.54959   ,0.00886 ,0.04428 ,0.04428 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11488-P2UDT9084)                 ,P2UDT11488   ,P2UDT9084   ,12.47 ,0.010 ,3P_UG_AL_4/0_25_12_47_0                ,0.00267 ,0.00240 ,1.77376   ,0.00443 ,0.02213 ,0.02213 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11483-P2UDT11488)                ,P2UDT11483   ,P2UDT11488  ,12.47 ,0.030 ,3P_UG_AL_4/0_25_12_47_0                ,0.00801 ,0.00722 ,5.32837   ,0.01329 ,0.06647 ,0.06647 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11482-P2UDT11483)                ,P2UDT11482   ,P2UDT11483  ,12.47 ,0.030 ,3P_UG_AL_4/0_25_12_47_0                ,0.00798 ,0.00719 ,5.30655   ,0.01324 ,0.06620 ,0.06620 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT11482-P2UDT9093)                 ,P2UDT9093    ,P2UDT11482  ,12.47 ,0.020 ,3P_UG_AL_4/0_25_12_47_0                ,0.00531 ,0.00478 ,3.52954   ,0.00881 ,0.04403 ,0.04403 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
L(R:P2UDT9093-P2UDT9095)                  ,P2UDT9095    ,P2UDT9093   ,12.47 ,0.030 ,3P_UG_AL_4/0_25_12_47_0                ,0.00796 ,0.00717 ,5.29239   ,0.01320 ,0.06602 ,0.06602 ,295 ,1 ,ABC ,ABC_MV ,3_MV_295     ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,
