Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P2ULV34257  ,1 ,0.42  ,5.57     ,1.13    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,13.92    ,2.83     ,61879.06     ,3    ,
P2ULV34258  ,1 ,0.42  ,1.76     ,0.36    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,4.41     ,0.90     ,16614.62     ,1    ,
P2ULV34259  ,1 ,0.42  ,5.43     ,1.10    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,13.58    ,2.76     ,60384.41     ,3    ,
P2ULV34259  ,1 ,0.42  ,3.51     ,0.71    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,8.78     ,1.78     ,39030.60     ,2    ,
P2ULV34261  ,1 ,0.42  ,10.44    ,2.12    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,26.10    ,5.30     ,98367.61     ,8    ,
P2ULV34262  ,3 ,0.42  ,20.94    ,4.25    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,52.36    ,10.63    ,232811.20    ,13   ,
P2ULV34263  ,1 ,0.42  ,6.54     ,1.33    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,16.36    ,3.32     ,72740.70     ,4    ,
P2ULV34264  ,1 ,0.42  ,5.69     ,1.16    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,14.23    ,2.89     ,63265.13     ,3    ,
P2ULV34264  ,1 ,0.42  ,6.34     ,1.29    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,15.86    ,3.22     ,70494.99     ,4    ,
P2ULV34266  ,1 ,0.42  ,1.85     ,0.38    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,4.62     ,0.94     ,17407.00     ,1    ,
P2ULV34267  ,1 ,0.42  ,1.70     ,0.35    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,4.25     ,0.86     ,16016.65     ,1    ,
P2ULV34268  ,1 ,0.42  ,4.10     ,0.83    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,10.26    ,2.08     ,45602.76     ,2    ,
P2ULV34266  ,1 ,0.42  ,14.13    ,2.87    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,35.32    ,7.17     ,157046.80    ,9    ,
P2ULV34270  ,1 ,0.42  ,9.46     ,1.92    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,23.66    ,4.80     ,91893.84     ,1    ,
P2ULV34270  ,1 ,0.42  ,2.77     ,0.56    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,6.91     ,1.40     ,26063.48     ,2    ,
P2ULV34272  ,1 ,0.42  ,3.19     ,0.65    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,7.98     ,1.62     ,35481.84     ,2    ,
P2ULV34273  ,1 ,0.42  ,2.31     ,0.47    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,5.78     ,1.17     ,21796.36     ,1    ,
P2ULV34273  ,1 ,0.42  ,2.52     ,0.51    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,6.29     ,1.28     ,23721.82     ,2    ,
P2ULV34275  ,1 ,0.42  ,9.71     ,1.97    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,24.28    ,4.93     ,93934.27     ,1    ,
P2ULV34276  ,1 ,0.42  ,19.08    ,3.87    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,47.70    ,9.69     ,212082.00    ,12   ,
P2ULV34277  ,1 ,0.42  ,4.01     ,0.82    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,10.04    ,2.04     ,37828.15     ,3    ,
P2ULV34278  ,1 ,0.42  ,3.40     ,0.69    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,8.51     ,1.73     ,32075.85     ,2    ,
P2ULV34279  ,1 ,0.42  ,1.51     ,0.31    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,3.78     ,0.77     ,14255.07     ,1    ,
P2ULV34280  ,1 ,0.42  ,3.92     ,0.80    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,9.79     ,1.99     ,43547.91     ,2    ,
P2ULV34281  ,1 ,0.42  ,3.03     ,0.61    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,7.57     ,1.54     ,28516.23     ,2    ,
P2ULV34282  ,1 ,0.42  ,2.26     ,0.46    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,5.65     ,1.15     ,21303.28     ,1    ,
P2ULV34283  ,1 ,0.42  ,1.38     ,0.28    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,3.45     ,0.70     ,12997.17     ,1    ,
P2ULV34284  ,3 ,0.42  ,32.65    ,6.63    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,81.62    ,16.57    ,315754.30    ,1    ,
P2ULV34285  ,1 ,0.42  ,15.20    ,3.09    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,37.99    ,7.71     ,143149.50    ,1    ,
P2ULV34286  ,1 ,0.42  ,4.11     ,0.83    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,10.28    ,2.09     ,38746.26     ,3    ,
P2ULV34287  ,3 ,0.42  ,40.07    ,8.14    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,100.16   ,20.34    ,387469.50    ,1    ,
P2ULV34288  ,1 ,0.42  ,3.57     ,0.72    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,8.91     ,1.81     ,34486.51     ,1    ,
P2ULV34288  ,1 ,0.42  ,5.39     ,1.09    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,13.48    ,2.74     ,59932.66     ,3    ,
P2ULV34290  ,1 ,0.42  ,5.11     ,1.04    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.78    ,2.59     ,56817.07     ,3    ,
P2ULV34291  ,1 ,0.42  ,9.75     ,1.98    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,24.37    ,4.95     ,108358.80    ,6    ,
P2ULV34291  ,1 ,0.42  ,6.44     ,1.31    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,16.10    ,3.27     ,62269.49     ,1    ,
P2ULV34293  ,1 ,0.42  ,7.59     ,1.54    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,18.97    ,3.85     ,73369.06     ,1    ,
P2ULV34294  ,1 ,0.42  ,5.15     ,1.05    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.87    ,2.61     ,57238.02     ,3    ,
P2ULV34295  ,1 ,0.42  ,4.98     ,1.01    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.45    ,2.53     ,55368.21     ,3    ,
P2ULV34296  ,1 ,0.42  ,4.96     ,1.01    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.40    ,2.52     ,55152.27     ,3    ,
P2ULV34297  ,1 ,0.42  ,7.31     ,1.48    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,18.26    ,3.71     ,81206.24     ,4    ,
P2ULV34298  ,1 ,0.42  ,5.16     ,1.05    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.90    ,2.62     ,49893.04     ,1    ,
P2ULV34299  ,1 ,0.42  ,7.62     ,1.55    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,19.05    ,3.87     ,84721.30     ,5    ,
P2ULV34300  ,1 ,0.42  ,4.73     ,0.96    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,11.83    ,2.40     ,52600.89     ,3    ,
P2ULV34300  ,1 ,0.42  ,8.02     ,1.63    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,20.05    ,4.07     ,89151.56     ,5    ,
P2ULV34302  ,1 ,0.42  ,4.62     ,0.94    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,11.54    ,2.34     ,51317.13     ,3    ,
P2ULV4641   ,1 ,0.42  ,2.03     ,0.41    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,5.07     ,1.03     ,19096.82     ,1    ,
P2ULV34304  ,1 ,0.42  ,4.36     ,0.88    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,10.89    ,2.21     ,48414.49     ,3    ,
P2ULV34305  ,1 ,0.42  ,6.80     ,1.38    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,17.01    ,3.45     ,75613.23     ,4    ,
P2ULV34306  ,1 ,0.42  ,6.35     ,1.29    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,15.87    ,3.22     ,70572.39     ,4    ,
P2ULV34307  ,1 ,0.42  ,4.59     ,0.93    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,11.47    ,2.33     ,50997.61     ,3    ,
P2ULV34306  ,1 ,0.42  ,7.11     ,1.44    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,17.77    ,3.61     ,78999.79     ,4    ,
P2ULV34309  ,1 ,0.42  ,6.40     ,1.30    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,16.00    ,3.25     ,71130.59     ,4    ,
P2ULV34310  ,1 ,0.42  ,6.23     ,1.26    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,15.57    ,3.16     ,69224.97     ,4    ,
P2ULV34311  ,1 ,0.42  ,5.74     ,1.17    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,14.36    ,2.92     ,63832.36     ,3    ,
P2ULV34312  ,1 ,0.42  ,5.57     ,1.13    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,13.92    ,2.83     ,61907.35     ,3    ,
P2ULV34312  ,1 ,0.42  ,4.94     ,1.00    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.35    ,2.51     ,54926.20     ,3    ,
P2ULV34314  ,1 ,0.42  ,4.97     ,1.01    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.43    ,2.52     ,55266.03     ,3    ,
P2ULV34315  ,1 ,0.42  ,5.63     ,1.14    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,14.08    ,2.86     ,54483.40     ,1    ,
P2ULV34316  ,1 ,0.42  ,12.82    ,2.60    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,32.05    ,6.51     ,123978.30    ,1    ,
P2ULV34316  ,1 ,0.42  ,4.80     ,0.98    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.01    ,2.44     ,46449.11     ,1    ,
P2ULV34318  ,1 ,0.42  ,6.26     ,1.27    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,15.66    ,3.18     ,60583.21     ,1    ,
P2ULV34319  ,1 ,0.42  ,2.95     ,0.60    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,7.39     ,1.50     ,27846.10     ,2    ,
P2ULV34320  ,1 ,0.42  ,16.65    ,3.38    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,41.63    ,8.45     ,185093.10    ,10   ,
P2ULV34321  ,1 ,0.42  ,7.00     ,1.42    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,17.50    ,3.55     ,77818.32     ,4    ,
P2ULV34322  ,1 ,0.42  ,1.73     ,0.35    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,4.32     ,0.88     ,16271.79     ,1    ,
P2ULV34323  ,1 ,0.42  ,5.99     ,1.22    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,14.97    ,3.04     ,66548.66     ,4    ,
P2ULV34324  ,1 ,0.42  ,3.96     ,0.80    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,9.90     ,2.01     ,44016.22     ,2    ,
P2ULV34325  ,1 ,0.42  ,1.68     ,0.34    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,4.19     ,0.85     ,15796.90     ,1    ,
P2ULV34326  ,3 ,0.42  ,30.06    ,6.10    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,75.14    ,15.26    ,276056.10    ,1    ,
P2ULV34327  ,1 ,0.42  ,7.23     ,1.47    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,18.06    ,3.67     ,80312.99     ,4    ,
P2ULV34328  ,3 ,0.42  ,66.49    ,13.50   ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,166.23   ,33.75    ,519134.20    ,1    ,
P2ULV34329  ,1 ,0.42  ,4.63     ,0.94    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,11.57    ,2.35     ,43596.19     ,3    ,
P2ULV34330  ,3 ,0.42  ,26.25    ,5.33    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,65.63    ,13.33    ,242026.80    ,1    ,
P2ULV34331  ,1 ,0.42  ,10.58    ,2.15    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,26.45    ,5.37     ,117619.80    ,6    ,
P2ULV34332  ,1 ,0.42  ,3.83     ,0.78    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,9.59     ,1.95     ,36139.18     ,3    ,
P2ULV34333  ,3 ,0.42  ,87.06    ,17.68   ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,217.65   ,44.19    ,679692.70    ,1    ,
P2ULV34334  ,1 ,0.42  ,3.04     ,0.62    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,7.60     ,1.54     ,28644.10     ,2    ,
P2ULV34335  ,3 ,0.42  ,27.41    ,5.57    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,68.52    ,13.91    ,304649.40    ,23   ,
P2ULV34336  ,1 ,0.42  ,15.49    ,3.15    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,38.74    ,7.87     ,149844.70    ,1    ,
P2ULV34337  ,1 ,0.42  ,15.97    ,3.24    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,39.92    ,8.11     ,154437.40    ,1    ,
P2ULV34338  ,1 ,0.42  ,8.52     ,1.73    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,21.31    ,4.33     ,82437.49     ,1    ,
P2ULV34339  ,1 ,0.42  ,5.13     ,1.04    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.81    ,2.60     ,56970.52     ,3    ,
P2ULV34340  ,1 ,0.42  ,4.98     ,1.01    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.46    ,2.53     ,55395.09     ,3    ,
P2ULV34340  ,1 ,0.42  ,2.22     ,0.45    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,5.55     ,1.13     ,20933.41     ,1    ,
P2ULV34342  ,1 ,0.42  ,6.28     ,1.27    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,15.69    ,3.19     ,69778.84     ,4    ,
P2ULV34343  ,3 ,0.42  ,173.00   ,35.13   ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,432.51   ,87.82    ,1758481.00   ,1    ,
P2ULV34344  ,1 ,0.42  ,9.28     ,1.88    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,23.19    ,4.71     ,103116.10    ,6    ,
P2ULV34345  ,1 ,0.42  ,1.32     ,0.27    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,3.30     ,0.67     ,12430.79     ,1    ,
P2ULV34346  ,1 ,0.42  ,6.29     ,1.28    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT9982   ,15.73    ,3.19     ,59289.89     ,5    ,
P2ULV34347  ,1 ,0.42  ,5.15     ,1.05    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,12.87    ,2.61     ,57228.95     ,3    ,
P2ULV34348  ,1 ,0.42  ,4.34     ,0.88    ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT1836  ,10.84    ,2.20     ,48213.43     ,3    ,
P2ULV34349  ,1 ,0.42  ,3.68     ,0.75    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,9.21     ,1.87     ,34725.74     ,3    ,
P2ULV34350  ,1 ,0.42  ,5.53     ,1.82    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,13.83    ,4.55     ,46146.54     ,1    ,
P2ULV34351  ,1 ,0.42  ,1.87     ,0.62    ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,4.68     ,1.54     ,15611.25     ,1    ,
P2ULV34352  ,1 ,0.42  ,5.42     ,1.10    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10319  ,13.55    ,2.75     ,52397.79     ,1    ,
P2ULV34353  ,1 ,0.42  ,5.97     ,1.21    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5977   ,14.93    ,3.03     ,56261.67     ,4    ,
P2ULV34354  ,1 ,0.42  ,5.85     ,1.19    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,14.62    ,2.97     ,55102.52     ,4    ,
P2ULV34355  ,1 ,0.42  ,1.32     ,0.27    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT9982   ,3.31     ,0.67     ,12482.67     ,1    ,
P2ULV34356  ,1 ,0.42  ,1.20     ,0.24    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,3.00     ,0.61     ,13343.83     ,1    ,
P2ULV34357  ,1 ,0.42  ,1.89     ,0.38    ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT4039  ,4.73     ,0.96     ,21048.79     ,1    ,
P2ULV34358  ,3 ,0.42  ,21.52    ,4.37    ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT1836  ,53.79    ,10.92    ,239155.10    ,14   ,
P2ULV34359  ,1 ,0.42  ,2.67     ,0.54    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10319  ,6.68     ,1.36     ,26984.72     ,1    ,
P2ULV34360  ,1 ,0.42  ,2.94     ,0.60    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT10319  ,7.34     ,1.49     ,29689.45     ,1    ,
P2ULV34361  ,3 ,0.42  ,294.38   ,59.78   ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT11122  ,735.94   ,149.44   ,3085376.00   ,1    ,
P2ULV34362  ,3 ,0.42  ,93.08    ,18.90   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,232.70   ,47.25    ,1034622.00   ,125  ,
P2ULV34363  ,1 ,0.42  ,11.68    ,3.84    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT11122  ,29.19    ,9.60     ,97381.67     ,1    ,
P2ULV34364  ,1 ,0.42  ,3.23     ,0.66    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,8.07     ,1.64     ,32604.79     ,1    ,
P2ULV34365  ,1 ,0.42  ,3.16     ,0.64    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,7.90     ,1.60     ,29781.30     ,2    ,
P2ULV34366  ,1 ,0.42  ,1.71     ,0.35    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,4.29     ,0.87     ,16158.68     ,1    ,
P2ULV34367  ,1 ,0.42  ,2.68     ,0.54    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,6.70     ,1.36     ,29788.99     ,2    ,
P2ULV34368  ,1 ,0.42  ,12.27    ,2.49    ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,30.68    ,6.23     ,115652.00    ,9    ,
P2ULV34369  ,1 ,0.42  ,5.18     ,1.70    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,12.96    ,4.26     ,43220.45     ,1    ,
P2ULV34370  ,3 ,0.42  ,38.65    ,7.85    ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT4039  ,96.64    ,19.62    ,364262.70    ,29   ,
P2ULV34371  ,1 ,0.42  ,3.02     ,0.61    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,7.55     ,1.53     ,28465.06     ,2    ,
P2ULV34372  ,1 ,0.42  ,2.75     ,0.90    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,6.86     ,2.26     ,22898.85     ,1    ,
P2ULV34373  ,1 ,0.42  ,3.81     ,0.77    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,9.52     ,1.93     ,35869.48     ,3    ,
P2ULV34374  ,1 ,0.42  ,15.32    ,5.04    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,38.30    ,12.59    ,127768.70    ,1    ,
P2ULV34375  ,1 ,0.42  ,5.44     ,1.79    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,13.61    ,4.47     ,45401.16     ,1    ,
P2ULV34376  ,3 ,0.42  ,66.76    ,21.94   ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT9594  ,166.91   ,54.86    ,556774.70    ,1    ,
P2ULV34377  ,1 ,0.42  ,2.35     ,0.48    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,5.87     ,1.19     ,22132.70     ,2    ,
P2ULV34378  ,1 ,0.42  ,5.24     ,1.06    ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT1940   ,13.10    ,2.66     ,58233.23     ,3    ,
P2ULV34379  ,1 ,0.42  ,0.66     ,0.13    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,1.64     ,0.33     ,6426.68      ,1    ,
P2ULV5824   ,1 ,0.42  ,2.93     ,0.60    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,7.33     ,1.49     ,27627.96     ,2    ,
P2ULV34381  ,1 ,0.42  ,8.88     ,2.92    ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT7578   ,22.20    ,7.30     ,74060.78     ,1    ,
P2ULV34382  ,1 ,0.42  ,10.42    ,2.12    ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT12222  ,26.05    ,5.29     ,98175.53     ,8    ,
P2ULV34383  ,3 ,0.42  ,132.57   ,26.92   ,P2UHS2_1247  ,P2UHS2_1247 -> P2UDT6290   ,331.44   ,67.30    ,1316514.00   ,1    ,
P2ULV34384  ,3 ,0.42  ,27.55    ,5.59    ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT6694   ,68.87    ,13.98    ,306215.50    ,23   ,
P2ULV34385  ,1 ,0.42  ,3.40     ,0.69    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,8.51     ,1.73     ,32083.94     ,2    ,
P2ULV34386  ,1 ,0.42  ,8.40     ,1.71    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,21.01    ,4.27     ,79201.05     ,6    ,
P2ULV34387  ,3 ,0.42  ,68.83    ,13.98   ,P2UHS9_1247  ,P2UHS9_1247 -> P2UDT9130   ,172.09   ,34.94    ,537418.60    ,1    ,
P2ULV34388  ,1 ,0.42  ,1.83     ,0.60    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,4.57     ,1.50     ,15243.79     ,1    ,
P2ULV34389  ,1 ,0.42  ,1.43     ,0.29    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,3.58     ,0.73     ,13501.58     ,1    ,
P2ULV34390  ,1 ,0.42  ,5.06     ,1.03    ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT799    ,12.64    ,2.57     ,47659.50     ,4    ,
P2ULV34391  ,1 ,0.42  ,1.63     ,0.33    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT8612  ,4.08     ,0.83     ,15383.62     ,1    ,
P2ULV34392  ,1 ,0.42  ,0.87     ,0.29    ,P2UHS12_1247 ,P2UHS12_1247 -> P2UDT5467  ,2.17     ,0.71     ,7235.76      ,1    ,
P2ULV34393  ,3 ,0.42  ,27.49    ,9.03    ,P2UHS0_1247  ,P2UHS0_1247 -> P2UDT12281  ,68.72    ,22.59    ,229220.80    ,1    ,
P2ULV34394  ,1 ,0.42  ,3.03     ,0.62    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT9294   ,7.58     ,1.54     ,28567.17     ,2    ,
P2ULV34395  ,1 ,0.42  ,0.77     ,0.16    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,1.91     ,0.39     ,7403.88      ,1    ,
P2ULV34396  ,1 ,0.42  ,2.29     ,0.75    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7304  ,5.72     ,1.88     ,19082.02     ,1    ,
P2ULV34397  ,1 ,0.42  ,8.26     ,1.68    ,P2UHS3_1247  ,P2UHS3_1247 -> P2UDT9325   ,20.64    ,4.19     ,91765.77     ,5    ,
P2ULV34398  ,1 ,0.42  ,1.51     ,0.31    ,P2UHS14_1247 ,P2UHS14_1247 -> P2UDT7299  ,3.77     ,0.76     ,14196.90     ,1    ,
P2ULV12762  ,1 ,0.42  ,3.12     ,0.63    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,7.79     ,1.58     ,29370.52     ,2    ,
P2ULV34400  ,1 ,0.42  ,11.56    ,2.35    ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT799    ,28.89    ,5.87     ,128455.30    ,7    ,
P2ULV34401  ,1 ,0.42  ,2.58     ,0.52    ,P2UHS11_1247 ,P2UHS11_1247 -> P2UDT65    ,6.44     ,1.31     ,28624.87     ,2    ,
P2ULV34402  ,3 ,0.42  ,89.45    ,18.16   ,P2UHS4_1247  ,P2UHS4_1247 -> P2UDT3280   ,223.64   ,45.41    ,1246604.00   ,1    ,
P2ULV34403  ,1 ,0.42  ,7.62     ,1.55    ,P2UHS6_1247  ,P2UHS6_1247 -> P2UDT9982   ,19.05    ,3.87     ,84710.01     ,5    ,
P2ULV34404  ,1 ,0.42  ,6.00     ,1.22    ,P2UHS7_1247  ,P2UHS7_1247 -> P2UDT5979   ,15.01    ,3.05     ,56577.77     ,4    ,
P2ULV34405  ,1 ,0.42  ,11.74    ,2.38    ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10833 ,29.35    ,5.96     ,130493.10    ,7    ,
P2ULV34406  ,1 ,0.42  ,3.25     ,0.66    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,8.12     ,1.65     ,30589.98     ,2    ,
P2ULV34407  ,1 ,0.42  ,10.38    ,2.11    ,P2UHS5_1247  ,P2UHS5_1247 -> P2UDT799    ,25.94    ,5.27     ,115337.50    ,6    ,
P2ULV34408  ,3 ,0.42  ,50.95    ,10.35   ,P2UHS10_1247 ,P2UHS10_1247 -> P2UDT10077 ,127.38   ,25.87    ,480158.00    ,38   ,
P2ULV34409  ,1 ,0.42  ,2.40     ,0.49    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,5.99     ,1.22     ,26638.78     ,1    ,
P2ULV34410  ,1 ,0.42  ,1.81     ,0.37    ,P2UHS13_1247 ,P2UHS13_1247 -> P2UDT5108  ,4.53     ,0.92     ,17071.04     ,1    ,
