Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P3RLV2623 ,1 ,0.42 ,1.44   ,0.29  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.61   ,0.73   ,13537.66   ,1  ,
P3RLV2624 ,1 ,0.42 ,1.79   ,0.59  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.46   ,1.47   ,14886.77   ,1  ,
P3RLV2625 ,1 ,0.42 ,2.22   ,0.45  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.54   ,1.13   ,20775.96   ,1  ,
P3RLV2626 ,1 ,0.42 ,15.06  ,3.06  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,37.66  ,7.65   ,141973.90  ,1  ,
P3RLV2627 ,1 ,0.42 ,1.18   ,0.39  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.96   ,0.97   ,9880.43    ,1  ,
P3RLV2628 ,3 ,0.42 ,29.32  ,5.95  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,73.31  ,14.89  ,269507.70  ,1  ,
P3RLV2629 ,1 ,0.42 ,2.00   ,0.66  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1584 ,4.99   ,1.64   ,16644.58   ,1  ,
P3RLV2630 ,1 ,0.42 ,0.37   ,0.12  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,0.92   ,0.30   ,3072.49    ,1  ,
P3RLV2631 ,1 ,0.42 ,1.80   ,0.59  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,4.50   ,1.48   ,15014.25   ,1  ,
P3RLV2632 ,1 ,0.42 ,2.44   ,0.50  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.10   ,1.24   ,22881.61   ,2  ,
P3RLV2633 ,1 ,0.42 ,5.14   ,1.69  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,12.85  ,4.22   ,42864.05   ,1  ,
P3RLV2634 ,1 ,0.42 ,14.25  ,2.89  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,35.62  ,7.23   ,134674.80  ,1  ,
P3RLV2635 ,1 ,0.42 ,9.17   ,1.86  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,22.94  ,4.66   ,89302.48   ,1  ,
P3RLV2636 ,1 ,0.42 ,1.87   ,0.38  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1584 ,4.67   ,0.95   ,17490.78   ,1  ,
P3RLV2637 ,1 ,0.42 ,1.21   ,0.24  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.01   ,0.61   ,11299.49   ,1  ,
P3RLV2638 ,1 ,0.42 ,1.53   ,0.31  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.83   ,0.78   ,14374.16   ,1  ,
P3RLV2639 ,3 ,0.42 ,121.15 ,24.60 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,302.88 ,61.50  ,1191652.00 ,1  ,
P3RLV2640 ,1 ,0.42 ,3.85   ,0.78  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,9.63   ,1.96   ,36115.24   ,3  ,
P3RLV2641 ,3 ,0.42 ,28.46  ,5.78  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,71.15  ,14.45  ,261779.30  ,1  ,
P3RLV2642 ,1 ,0.42 ,15.80  ,3.21  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,39.49  ,8.02   ,148523.30  ,1  ,
P3RLV2643 ,3 ,0.42 ,29.67  ,6.03  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,74.19  ,15.06  ,272653.70  ,1  ,
P3RLV2644 ,3 ,0.42 ,20.20  ,4.10  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,50.49  ,10.25  ,187889.20  ,1  ,
P3RLV2645 ,3 ,0.42 ,94.00  ,19.09 ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,235.00 ,47.72  ,894821.90  ,1  ,
P3RLV2646 ,1 ,0.42 ,0.59   ,0.12  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,1.48   ,0.30   ,5824.58    ,1  ,
P3RLV2647 ,1 ,0.42 ,4.61   ,0.94  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,11.52  ,2.34   ,43195.09   ,3  ,
P3RLV2648 ,1 ,0.42 ,15.81  ,3.21  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,39.54  ,8.03   ,148690.90  ,1  ,
P3RLV2649 ,1 ,0.42 ,0.80   ,0.16  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.00   ,0.41   ,7695.03    ,1  ,
P3RLV2650 ,1 ,0.42 ,1.25   ,0.25  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.13   ,0.64   ,11727.44   ,1  ,
P3RLV2651 ,1 ,0.42 ,0.90   ,0.18  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.24   ,0.46   ,8546.24    ,1  ,
P3RLV2652 ,1 ,0.42 ,9.88   ,2.01  ,P3RHS0_1247 ,P3RHS0_1247 -> P3RDT1052 ,24.71  ,5.02   ,95644.72   ,1  ,
P3RLV2653 ,3 ,0.42 ,236.97 ,48.12 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,592.42 ,120.30 ,2457789.00 ,1  ,
P3RLV2654 ,1 ,0.42 ,11.31  ,2.30  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,28.28  ,5.74   ,108425.40  ,1  ,
P3RLV2655 ,1 ,0.42 ,1.04   ,0.21  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.59   ,0.53   ,9761.65    ,1  ,
P3RLV2656 ,1 ,0.42 ,1.95   ,0.40  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.87   ,0.99   ,18242.64   ,1  ,
P3RLV2657 ,1 ,0.42 ,0.84   ,0.17  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.11   ,0.43   ,8096.67    ,1  ,
P3RLV2658 ,1 ,0.42 ,1.63   ,0.33  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.08   ,0.83   ,15296.87   ,1  ,
P3RLV2659 ,1 ,0.42 ,2.31   ,0.47  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.77   ,1.17   ,21634.01   ,1  ,
P3RLV2660 ,1 ,0.42 ,0.87   ,0.18  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.18   ,0.44   ,8326.46    ,1  ,
P3RLV2661 ,1 ,0.42 ,1.32   ,0.27  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.29   ,0.67   ,12334.73   ,1  ,
P3RLV2662 ,3 ,0.42 ,65.21  ,13.24 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,163.02 ,33.10  ,590469.80  ,1  ,
P3RLV2663 ,1 ,0.42 ,0.66   ,0.13  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,1.65   ,0.34   ,6455.03    ,1  ,
P3RLV2664 ,1 ,0.42 ,0.95   ,0.19  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,2.38   ,0.48   ,9029.50    ,1  ,
P3RLV2665 ,1 ,0.42 ,0.90   ,0.29  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,2.24   ,0.74   ,7472.26    ,1  ,
P3RLV2666 ,1 ,0.42 ,1.27   ,0.26  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.19   ,0.65   ,11945.41   ,1  ,
P3RLV2667 ,1 ,0.42 ,2.74   ,0.56  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.85   ,1.39   ,25683.79   ,2  ,
P3RLV2668 ,1 ,0.42 ,3.32   ,0.67  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1322 ,8.29   ,1.68   ,33523.29   ,1  ,
P3RLV2669 ,1 ,0.42 ,17.44  ,3.54  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1322 ,43.60  ,8.85   ,163219.80  ,1  ,
P3RLV2670 ,1 ,0.42 ,1.22   ,0.25  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.05   ,0.62   ,11444.20   ,1  ,
P3RLV2671 ,1 ,0.42 ,0.80   ,0.26  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,2.00   ,0.66   ,6666.13    ,1  ,
P3RLV2672 ,1 ,0.42 ,2.02   ,0.66  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.05   ,1.66   ,16838.42   ,1  ,
P3RLV2673 ,1 ,0.42 ,2.84   ,0.58  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,7.09   ,1.44   ,26575.67   ,2  ,
P3RLV2674 ,1 ,0.42 ,3.71   ,1.22  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,9.26   ,3.04   ,30899.11   ,1  ,
P3RLV2675 ,1 ,0.42 ,2.09   ,0.69  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,5.23   ,1.72   ,17440.07   ,1  ,
P3RLV2676 ,1 ,0.42 ,2.77   ,0.91  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1584 ,6.93   ,2.28   ,23123.68   ,1  ,
P3RLV2677 ,1 ,0.42 ,14.92  ,3.03  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,37.30  ,7.57   ,140674.90  ,1  ,
P3RLV2678 ,1 ,0.42 ,6.52   ,2.14  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,16.30  ,5.36   ,54388.32   ,1  ,
P3RLV2679 ,1 ,0.42 ,1.78   ,0.58  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,4.45   ,1.46   ,14832.74   ,1  ,
P3RLV2680 ,1 ,0.42 ,1.07   ,0.35  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1584 ,2.68   ,0.88   ,8944.46    ,1  ,
P3RLV2681 ,1 ,0.42 ,4.47   ,0.91  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,11.17  ,2.27   ,45144.34   ,1  ,
P3RLV2682 ,1 ,0.42 ,4.46   ,1.47  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,11.16  ,3.67   ,37211.36   ,1  ,
P3RLV2683 ,1 ,0.42 ,0.35   ,0.11  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,0.87   ,0.29   ,2912.73    ,1  ,
P3RLV2684 ,1 ,0.42 ,4.88   ,0.99  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,12.19  ,2.48   ,45698.25   ,3  ,
P3RLV2685 ,1 ,0.42 ,3.06   ,1.01  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,7.66   ,2.52   ,25556.82   ,1  ,
P3RLV2686 ,1 ,0.42 ,4.47   ,0.91  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,11.18  ,2.27   ,45200.42   ,1  ,
P3RLV2687 ,1 ,0.42 ,3.07   ,1.01  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,7.68   ,2.52   ,25610.95   ,1  ,
P3RLV2688 ,1 ,0.42 ,1.73   ,0.57  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,4.31   ,1.42   ,14388.53   ,1  ,
P3RLV2689 ,1 ,0.42 ,4.38   ,1.44  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,10.94  ,3.60   ,36505.16   ,1  ,
P3RLV2690 ,1 ,0.42 ,1.54   ,0.51  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,3.86   ,1.27   ,12881.37   ,1  ,
P3RLV2691 ,1 ,0.42 ,0.36   ,0.12  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1584 ,0.90   ,0.29   ,2988.67    ,1  ,
P3RLV2692 ,1 ,0.42 ,0.87   ,0.29  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,2.18   ,0.71   ,7255.47    ,1  ,
P3RLV2693 ,1 ,0.42 ,1.95   ,0.64  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.86   ,1.60   ,16227.35   ,1  ,
P3RLV2694 ,1 ,0.42 ,2.00   ,0.41  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,5.00   ,1.01   ,18737.84   ,1  ,
P3RLV2695 ,1 ,0.42 ,1.21   ,0.40  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,3.03   ,0.99   ,10097.27   ,1  ,
P3RLV2696 ,1 ,0.42 ,2.81   ,0.57  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,7.03   ,1.43   ,26371.79   ,2  ,
P3RLV2697 ,1 ,0.42 ,9.26   ,1.88  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,23.15  ,4.70   ,90073.54   ,1  ,
P3RLV2698 ,1 ,0.42 ,1.31   ,0.27  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.29   ,0.67   ,12318.71   ,1  ,
P3RLV2699 ,1 ,0.42 ,1.71   ,0.35  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.28   ,0.87   ,16057.21   ,1  ,
P3RLV2700 ,1 ,0.42 ,1.25   ,0.25  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.12   ,0.63   ,11684.08   ,1  ,
P3RLV2701 ,1 ,0.42 ,2.27   ,0.46  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.67   ,1.15   ,21274.79   ,1  ,
P3RLV2702 ,1 ,0.42 ,2.15   ,0.44  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.36   ,1.09   ,20109.50   ,1  ,
P3RLV2703 ,1 ,0.42 ,2.07   ,0.68  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.18   ,1.70   ,34003.39   ,1  ,
P3RLV2704 ,1 ,0.42 ,1.47   ,0.30  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.68   ,0.75   ,13784.35   ,1  ,
P3RLV2705 ,1 ,0.42 ,2.59   ,0.53  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.47   ,1.31   ,24260.00   ,2  ,
P3RLV2706 ,1 ,0.42 ,2.09   ,0.43  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.24   ,1.06   ,19633.43   ,1  ,
P3RLV2707 ,3 ,0.42 ,36.57  ,7.43  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,91.43  ,18.57  ,334356.00  ,1  ,
P3RLV2708 ,1 ,0.42 ,2.98   ,0.60  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,7.44   ,1.51   ,27891.99   ,2  ,
P3RLV2709 ,1 ,0.42 ,2.47   ,0.50  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.17   ,1.25   ,23131.29   ,2  ,
P3RLV2710 ,1 ,0.42 ,4.34   ,0.88  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,10.86  ,2.21   ,40720.91   ,3  ,
P3RLV2711 ,1 ,0.42 ,6.94   ,2.28  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,17.34  ,5.70   ,113956.20  ,1  ,
P3RLV2712 ,1 ,0.42 ,2.44   ,0.49  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.09   ,1.24   ,22842.17   ,2  ,
P3RLV2713 ,1 ,0.42 ,2.30   ,0.47  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.74   ,1.17   ,21518.13   ,1  ,
P3RLV2714 ,1 ,0.42 ,2.48   ,0.50  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.19   ,1.26   ,23218.31   ,2  ,
P3RLV2715 ,1 ,0.42 ,2.04   ,0.42  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.11   ,1.04   ,19160.88   ,1  ,
P3RLV2716 ,1 ,0.42 ,2.32   ,0.47  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.80   ,1.18   ,21729.12   ,2  ,
P3RLV2717 ,1 ,0.42 ,4.78   ,0.97  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,11.94  ,2.42   ,44763.78   ,3  ,
P3RLV2718 ,1 ,0.42 ,2.18   ,0.44  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.44   ,1.10   ,20401.58   ,1  ,
P3RLV2719 ,1 ,0.42 ,1.13   ,0.23  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.82   ,0.57   ,10585.17   ,1  ,
P3RLV2720 ,1 ,0.42 ,11.72  ,2.38  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,29.30  ,5.95   ,112053.50  ,1  ,
P3RLV2721 ,1 ,0.42 ,2.08   ,0.42  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.21   ,1.06   ,19521.91   ,1  ,
P3RLV2722 ,1 ,0.42 ,1.32   ,0.27  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.30   ,0.67   ,12374.10   ,1  ,
P3RLV2723 ,1 ,0.42 ,8.66   ,2.85  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,21.64  ,7.11   ,72191.87   ,1  ,
P3RLV2724 ,1 ,0.42 ,1.20   ,0.24  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.01   ,0.61   ,11277.80   ,1  ,
P3RLV2725 ,1 ,0.42 ,3.51   ,0.71  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,8.77   ,1.78   ,32888.50   ,2  ,
P3RLV2726 ,1 ,0.42 ,0.63   ,0.13  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,1.58   ,0.32   ,6212.19    ,1  ,
P3RLV2727 ,1 ,0.42 ,1.89   ,0.38  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.73   ,0.96   ,17749.61   ,1  ,
P3RLV2728 ,1 ,0.42 ,14.97  ,4.92  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,37.43  ,12.30  ,124856.20  ,1  ,
P3RLV2729 ,1 ,0.42 ,1.63   ,0.33  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.07   ,0.83   ,15255.01   ,1  ,
P3RLV2730 ,1 ,0.42 ,2.94   ,0.97  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,7.36   ,2.42   ,24544.79   ,1  ,
P3RLV2731 ,1 ,0.42 ,5.31   ,1.08  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,13.28  ,2.70   ,49778.66   ,4  ,
P3RLV2732 ,1 ,0.42 ,16.57  ,3.36  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,41.43  ,8.41   ,155459.00  ,1  ,
P3RLV2733 ,1 ,0.42 ,1.64   ,0.33  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,4.09   ,0.83   ,15345.35   ,1  ,
P3RLV2734 ,1 ,0.42 ,4.19   ,0.85  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,10.48  ,2.13   ,39306.86   ,3  ,
P3RLV2735 ,1 ,0.42 ,0.68   ,0.14  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,1.69   ,0.34   ,6610.83    ,1  ,
P3RLV2736 ,1 ,0.42 ,2.71   ,0.55  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.78   ,1.38   ,25426.02   ,2  ,
P3RLV2700 ,1 ,0.42 ,1.43   ,0.29  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.57   ,0.72   ,13376.56   ,1  ,
P3RLV2738 ,1 ,0.42 ,3.61   ,0.73  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,9.03   ,1.83   ,33839.79   ,2  ,
P3RLV2739 ,1 ,0.42 ,2.54   ,0.52  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.35   ,1.29   ,23802.91   ,2  ,
P3RLV2740 ,1 ,0.42 ,2.39   ,0.48  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.97   ,1.21   ,22371.33   ,2  ,
P3RLV2741 ,1 ,0.42 ,2.66   ,0.54  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.65   ,1.35   ,24933.26   ,2  ,
P3RLV2742 ,1 ,0.42 ,2.65   ,0.54  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.63   ,1.35   ,24866.76   ,2  ,
P3RLV2743 ,1 ,0.42 ,7.91   ,1.61  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1205 ,19.78  ,4.02   ,78022.50   ,1  ,
P3RLV2744 ,1 ,0.42 ,2.79   ,0.92  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.98   ,2.29   ,23282.12   ,1  ,
P3RLV2745 ,1 ,0.42 ,15.59  ,5.12  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,38.97  ,12.81  ,256037.00  ,1  ,
P3RLV2746 ,1 ,0.42 ,2.00   ,0.41  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,5.01   ,1.02   ,18768.03   ,1  ,
P3RLV2747 ,1 ,0.42 ,0.31   ,0.10  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,0.78   ,0.26   ,2595.27    ,1  ,
P3RLV2748 ,1 ,0.42 ,1.14   ,0.23  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,2.85   ,0.58   ,10674.25   ,1  ,
P3RLV2749 ,1 ,0.42 ,1.56   ,0.51  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,3.90   ,1.28   ,13013.09   ,1  ,
P3RLV2750 ,3 ,0.42 ,104.83 ,21.29 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,262.06 ,53.21  ,1013155.00 ,1  ,
P3RLV2751 ,1 ,0.42 ,1.54   ,0.31  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,3.85   ,0.78   ,15556.24   ,1  ,
P3RLV2752 ,1 ,0.42 ,3.40   ,0.69  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,8.51   ,1.73   ,34392.56   ,1  ,
P3RLV2753 ,1 ,0.42 ,3.11   ,1.02  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,7.76   ,2.55   ,25899.89   ,1  ,
P3RLV2754 ,1 ,0.42 ,2.91   ,0.59  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,7.27   ,1.48   ,29374.17   ,1  ,
P3RLV2755 ,1 ,0.42 ,8.68   ,1.76  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,21.71  ,4.41   ,84919.45   ,1  ,
P3RLV2756 ,1 ,0.42 ,4.37   ,0.89  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,10.93  ,2.22   ,44176.58   ,1  ,
P3RLV2757 ,3 ,0.42 ,22.36  ,7.35  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,55.90  ,18.37  ,186481.30  ,1  ,
P3RLV2758 ,3 ,0.42 ,30.83  ,6.26  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,77.09  ,15.65  ,283028.30  ,1  ,
P3RLV2759 ,1 ,0.42 ,2.97   ,0.98  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,7.43   ,2.44   ,24799.48   ,1  ,
P3RLV2760 ,3 ,0.42 ,133.85 ,27.18 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,334.64 ,67.95  ,1330503.00 ,1  ,
P3RLV2761 ,1 ,0.42 ,8.27   ,1.68  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,20.68  ,4.20   ,81242.70   ,1  ,
P3RLV2762 ,1 ,0.42 ,2.47   ,0.50  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,6.18   ,1.26   ,24986.93   ,1  ,
P3RLV2763 ,1 ,0.42 ,9.06   ,2.98  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,22.64  ,7.44   ,75521.80   ,1  ,
P3RLV2764 ,1 ,0.42 ,0.66   ,0.22  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,1.64   ,0.54   ,5470.97    ,1  ,
P3RLV2765 ,1 ,0.42 ,1.10   ,0.22  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1322 ,2.76   ,0.56   ,10347.41   ,1  ,
P3RLV2766 ,1 ,0.42 ,1.54   ,0.51  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,3.86   ,1.27   ,12880.53   ,1  ,
P3RLV2767 ,1 ,0.42 ,3.20   ,1.05  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1428 ,7.99   ,2.63   ,26664.90   ,1  ,
P3RLV2768 ,1 ,0.42 ,0.41   ,0.14  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1194 ,1.03   ,0.34   ,3439.87    ,1  ,
P3RLV2769 ,1 ,0.42 ,3.63   ,0.74  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,9.07   ,1.84   ,36662.38   ,1  ,
P3RLV2770 ,1 ,0.42 ,8.61   ,1.75  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,21.53  ,4.37   ,84277.67   ,1  ,
P3RLV2771 ,1 ,0.42 ,3.17   ,0.64  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,7.92   ,1.61   ,31997.73   ,1  ,
P3RLV2772 ,1 ,0.42 ,3.51   ,1.15  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,8.76   ,2.88   ,29237.12   ,1  ,
P3RLV2773 ,1 ,0.42 ,0.39   ,0.13  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,0.98   ,0.32   ,3280.41    ,1  ,
P3RLV2774 ,1 ,0.42 ,0.39   ,0.13  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,0.98   ,0.32   ,3285.46    ,1  ,
P3RLV2775 ,1 ,0.42 ,3.81   ,1.25  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,9.52   ,3.13   ,31741.71   ,1  ,
P3RLV2776 ,1 ,0.42 ,1.98   ,0.65  ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,4.96   ,1.63   ,16552.00   ,1  ,
