Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P3RDT95-P3RDT96)          ,P3RDT96     ,P3RDT95   ,12.47 ,0.092  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.09567 ,0.07008 ,0.70720   ,0.09567 ,0.07008  ,0.21024  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT96-P3RDT97)          ,P3RDT97     ,P3RDT96   ,12.47 ,0.048  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.05039 ,0.03691 ,0.37251   ,0.05039 ,0.03691  ,0.11074  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT127-P3RDT98)_s0      ,P3RDT127    ,P3RDT98   ,12.47 ,0.305  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.31706 ,0.23225 ,2.34376   ,0.31706 ,0.23225  ,0.69676  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT127-P3RDT98)_s1      ,P3RDT127    ,P3RDT98   ,12.47 ,0.351  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.36495 ,0.26734 ,2.69780   ,0.36495 ,0.26734  ,0.80201  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT24-P3RDT26)          ,P3RDT26     ,P3RDT24   ,12.47 ,0.017  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.01815 ,0.01330 ,0.13420   ,0.01815 ,0.01330  ,0.03989  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT23-P3RDT26)          ,P3RDT23     ,P3RDT26   ,12.47 ,0.380  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.39542 ,0.28965 ,2.92300   ,0.39542 ,0.28965  ,0.86896  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT23-P3RDT25)          ,P3RDT25     ,P3RDT23   ,12.47 ,0.097  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.10095 ,0.07395 ,0.74623   ,0.10095 ,0.07395  ,0.22184  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT172-P3RDT25)_s0      ,P3RDT172    ,P3RDT25   ,12.47 ,0.099  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.10290 ,0.07537 ,0.76064   ,0.10290 ,0.07537  ,0.22612  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT172-P3RDT25)_s1      ,P3RDT172    ,P3RDT25   ,12.47 ,1.643  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,1.71023 ,1.25278 ,12.64229  ,1.71023 ,1.25278  ,3.75833  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT172-P3RDT174)_s0     ,P3RDT174    ,P3RDT172  ,12.47 ,0.123  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.12844 ,0.09409 ,0.94948   ,0.12844 ,0.09409  ,0.28226  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT172-P3RDT174)_s1     ,P3RDT174    ,P3RDT172  ,12.47 ,0.015  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.01556 ,0.01140 ,0.11504   ,0.01556 ,0.01140  ,0.03420  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT173-P3RDT174)        ,P3RDT174    ,P3RDT173  ,12.47 ,0.113  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.11788 ,0.08635 ,0.87138   ,0.11788 ,0.08635  ,0.25905  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT174-P3RDT177)        ,P3RDT174    ,P3RDT177  ,12.47 ,0.001  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.00104 ,0.00076 ,0.00770   ,0.00104 ,0.00076  ,0.00229  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1108-P3RDT1111)      ,P3RDT1108   ,P3RDT1111 ,12.47 ,0.001  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.00104 ,0.00076 ,0.00770   ,0.00104 ,0.00076  ,0.00229  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1471-P3RDT1533)_s0   ,P3RDT1533   ,P3RDT1471 ,12.47 ,0.347  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.36143 ,0.26475 ,2.67175   ,0.36143 ,0.26475  ,0.79426  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1471-P3RDT1533)_s1   ,P3RDT1533   ,P3RDT1471 ,12.47 ,0.844  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.87871 ,0.64367 ,6.49555   ,0.87871 ,0.64367  ,1.93101  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1530-P3RDT1532)      ,P3RDT1532   ,P3RDT1530 ,12.47 ,0.065  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.06775 ,0.04963 ,0.50082   ,0.06775 ,0.04963  ,0.14889  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1531-P3RDT1532)      ,P3RDT1531   ,P3RDT1532 ,12.47 ,0.051  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.05265 ,0.03857 ,0.38922   ,0.05265 ,0.03857  ,0.11571  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1531-P3RDT1533)_s0   ,P3RDT1533   ,P3RDT1531 ,12.47 ,0.211  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.21998 ,0.16114 ,1.62614   ,0.21998 ,0.16114  ,0.48342  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1531-P3RDT1533)_s1   ,P3RDT1533   ,P3RDT1531 ,12.47 ,0.301  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.31385 ,0.22990 ,2.32001   ,0.31385 ,0.22990  ,0.68970  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1529-P3RDT1555)_s0   ,P3RDT1555   ,P3RDT1529 ,12.47 ,0.181  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.18895 ,0.13841 ,1.39676   ,0.18895 ,0.13841  ,0.41523  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1529-P3RDT1555)_s1   ,P3RDT1555   ,P3RDT1529 ,12.47 ,0.101  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.10486 ,0.07681 ,0.77512   ,0.10486 ,0.07681  ,0.23043  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1554-P3RDT1555)      ,P3RDT1555   ,P3RDT1554 ,12.47 ,0.084  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.08730 ,0.06395 ,0.64532   ,0.08730 ,0.06395  ,0.19184  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1107-P3RDT1555)_s0   ,P3RDT1107   ,P3RDT1555 ,12.47 ,0.157  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.16373 ,0.11993 ,1.21028   ,0.16373 ,0.11993  ,0.35980  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1107-P3RDT1555)_s1   ,P3RDT1107   ,P3RDT1555 ,12.47 ,0.556  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.57848 ,0.42375 ,4.27621   ,0.57848 ,0.42375  ,1.27124  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1107-P3RDT1689)_s0   ,P3RDT1689   ,P3RDT1107 ,12.47 ,0.174  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.18125 ,0.13277 ,1.33987   ,0.18125 ,0.13277  ,0.39832  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1107-P3RDT1689)_s1   ,P3RDT1689   ,P3RDT1107 ,12.47 ,0.609  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.63429 ,0.46463 ,4.68877   ,0.63429 ,0.46463  ,1.39389  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1541-P3RDT1547)_s0   ,P3RDT1547   ,P3RDT1541 ,12.47 ,0.151  ,1P_UG_AL_#2_15_12_47_0                 ,0.13873 ,0.14432 ,23.95935  ,0.13873 ,0.14432  ,0.43297  ,151 ,1 ,B   ,B_MV   ,1_MV_50.3333 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1541-P3RDT1547)_s1   ,P3RDT1547   ,P3RDT1541 ,12.47 ,0.037  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.03854 ,0.02823 ,0.28491   ,0.03854 ,0.02823  ,0.08470  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1545-P3RDT1550)_s0   ,P3RDT1550   ,P3RDT1545 ,12.47 ,0.096  ,1P_UG_AL_#2_15_12_47_0                 ,0.08790 ,0.09145 ,15.18128  ,0.08790 ,0.09145  ,0.27434  ,151 ,1 ,B   ,B_MV   ,1_MV_50.3333 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1545-P3RDT1550)_s1   ,P3RDT1550   ,P3RDT1545 ,12.47 ,0.151  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.15712 ,0.11509 ,1.16146   ,0.15712 ,0.11509  ,0.34528  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1543-P3RDT1550)      ,P3RDT1543   ,P3RDT1550 ,12.47 ,0.034  ,1P_UG_AL_#2_15_12_47_0                 ,0.03115 ,0.03241 ,5.38048   ,0.03115 ,0.03241  ,0.09723  ,151 ,1 ,B   ,B_MV   ,1_MV_50.3333 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1543-P3RDT1547)      ,P3RDT1547   ,P3RDT1543 ,12.47 ,0.067  ,1P_UG_AL_#2_15_12_47_0                 ,0.06192 ,0.06442 ,10.69373  ,0.06192 ,0.06442  ,0.19325  ,151 ,1 ,B   ,B_MV   ,1_MV_50.3333 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1537-P3RDT1547)_s0   ,P3RDT1537   ,P3RDT1547 ,12.47 ,0.082  ,1P_UG_AL_#2_15_12_47_0                 ,0.07483 ,0.07785 ,12.92362  ,0.07483 ,0.07785  ,0.23354  ,151 ,1 ,B   ,B_MV   ,1_MV_50.3333 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1537-P3RDT1547)_s1   ,P3RDT1537   ,P3RDT1547 ,12.47 ,0.188  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.19618 ,0.14371 ,1.45022   ,0.19618 ,0.14371  ,0.43112  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1539-P3RDT1540)      ,P3RDT1540   ,P3RDT1539 ,12.47 ,0.171  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.17768 ,0.13016 ,1.31346   ,0.17768 ,0.13016  ,0.39047  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1542-P3RDT1544)      ,P3RDT1544   ,P3RDT1542 ,12.47 ,0.117  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.12187 ,0.08927 ,0.90091   ,0.12187 ,0.08927  ,0.26782  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1540-P3RDT1544)_s0   ,P3RDT1540   ,P3RDT1544 ,12.47 ,0.147  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.15356 ,0.11248 ,1.13512   ,0.15356 ,0.11248  ,0.33745  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1540-P3RDT1544)_s1   ,P3RDT1540   ,P3RDT1544 ,12.47 ,0.003  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.00336 ,0.00246 ,0.02483   ,0.00336 ,0.00246  ,0.00738  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1540-P3RDT1548)      ,P3RDT1548   ,P3RDT1540 ,12.47 ,0.151  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.15700 ,0.11501 ,1.16061   ,0.15700 ,0.11501  ,0.34503  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1546-P3RDT1549)_s0   ,P3RDT1546   ,P3RDT1549 ,12.47 ,0.086  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.08915 ,0.06530 ,0.65902   ,0.08915 ,0.06530  ,0.19591  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1546-P3RDT1549)_s1   ,P3RDT1546   ,P3RDT1549 ,12.47 ,0.124  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.12946 ,0.09484 ,0.95702   ,0.12946 ,0.09484  ,0.28451  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1403-P3RDT1410)      ,P3RDT1403   ,P3RDT1410 ,12.47 ,0.184  ,1P_UG_AL_#2_15_12_47_0                 ,0.16902 ,0.17584 ,29.19126  ,0.16902 ,0.17584  ,0.52751  ,151 ,1 ,B   ,B_MV   ,1_MV_50.3333 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1427-P3RDT1553)      ,P3RDT1553   ,P3RDT1427 ,12.47 ,1.977  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,2.05878 ,1.50810 ,15.21885  ,2.05878 ,1.50810  ,4.52429  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1558-P3RDT1645)_s0   ,P3RDT1645   ,P3RDT1558 ,12.47 ,0.107  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.11141 ,0.08161 ,0.82354   ,0.11141 ,0.08161  ,0.24482  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1558-P3RDT1645)_s1   ,P3RDT1645   ,P3RDT1558 ,12.47 ,0.786  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.81833 ,0.59944 ,6.04922   ,0.81833 ,0.59944  ,1.79833  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1645-P3RDT1648)      ,P3RDT1645   ,P3RDT1648 ,12.47 ,0.141  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.14685 ,0.10757 ,1.08553   ,0.14685 ,0.10757  ,0.32271  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1420-P3RDT1586)      ,P3RDT1586   ,P3RDT1420 ,12.47 ,1.948  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,2.02783 ,1.48542 ,14.99004  ,2.02783 ,1.48542  ,4.45627  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1598-P3RDT1609)      ,P3RDT1598   ,P3RDT1609 ,12.47 ,0.001  ,1P_UG_AL_#2_15_12_47_0                 ,0.00092 ,0.00095 ,0.15849   ,0.00092 ,0.00095  ,0.00286  ,151 ,1 ,A   ,A_MV   ,1_MV_50.3333 ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1652-P3RDT1654)_s0   ,P3RDT1652   ,P3RDT1654 ,12.47 ,0.345  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.35884 ,0.26285 ,2.65258   ,0.35884 ,0.26285  ,0.78856  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1652-P3RDT1654)_s1   ,P3RDT1652   ,P3RDT1654 ,12.47 ,0.001  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.00104 ,0.00076 ,0.00770   ,0.00104 ,0.00076  ,0.00229  ,165 ,1 ,A   ,A_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1614-P3RDT1616)      ,P3RDT1614   ,P3RDT1616 ,12.47 ,0.464  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.48361 ,0.35425 ,3.57491   ,0.48361 ,0.35425  ,1.06276  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1599-P3RDT1614)_s0   ,P3RDT1599   ,P3RDT1614 ,12.47 ,1.159  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,1.20716 ,0.88427 ,8.92354   ,1.20716 ,0.88427  ,2.65281  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1599-P3RDT1614)_s1   ,P3RDT1599   ,P3RDT1614 ,12.47 ,0.036  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.03765 ,0.02758 ,0.27833   ,0.03765 ,0.02758  ,0.08274  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1212-P3RDT1219)      ,P3RDT1219   ,P3RDT1212 ,12.47 ,0.247  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.25741 ,0.18856 ,1.90285   ,0.25741 ,0.18856  ,0.56568  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1211-P3RDT1219)_s0   ,P3RDT1211   ,P3RDT1219 ,12.47 ,0.161  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.16815 ,0.12318 ,1.24302   ,0.16815 ,0.12318  ,0.36953  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1211-P3RDT1219)_s1   ,P3RDT1211   ,P3RDT1219 ,12.47 ,0.292  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.30403 ,0.22271 ,2.24742   ,0.30403 ,0.22271  ,0.66812  ,165 ,1 ,B   ,B_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1298-P3RDT1426)      ,P3RDT1298   ,P3RDT1426 ,12.47 ,0.951  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.99044 ,0.72552 ,7.32149   ,0.99044 ,0.72552  ,2.17655  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1298-P3RDT1299)      ,P3RDT1299   ,P3RDT1298 ,12.47 ,0.152  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.15862 ,0.11619 ,1.17254   ,0.15862 ,0.11619  ,0.34858  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1299-P3RDT1424)      ,P3RDT1299   ,P3RDT1424 ,12.47 ,0.179  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.18627 ,0.13645 ,1.37697   ,0.18627 ,0.13645  ,0.40935  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1299-P3RDT1301)      ,P3RDT1301   ,P3RDT1299 ,12.47 ,0.106  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.11087 ,0.08121 ,0.81957   ,0.11087 ,0.08121  ,0.24364  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1703-P3RDT1707)      ,P3RDT1707   ,P3RDT1703 ,12.47 ,0.521  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.54284 ,0.39764 ,4.01273   ,0.54284 ,0.39764  ,1.19291  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1421-P3RDT1707)      ,P3RDT1421   ,P3RDT1707 ,12.47 ,1.002  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,1.04317 ,0.76415 ,7.71132   ,1.04317 ,0.76415  ,2.29244  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1301-P3RDT1421)      ,P3RDT1301   ,P3RDT1421 ,12.47 ,0.792  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.82437 ,0.60387 ,6.09388   ,0.82437 ,0.60387  ,1.81160  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1207-P3RDT1301)      ,P3RDT1207   ,P3RDT1301 ,12.47 ,2.742  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,2.85466 ,2.09110 ,21.10217  ,2.85466 ,2.09110  ,6.27329  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1328-P3RDT1680)      ,P3RDT1680   ,P3RDT1328 ,12.47 ,1.569  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,1.63361 ,1.19665 ,12.07591  ,1.63361 ,1.19665  ,3.58995  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1680-P3RDT1682)      ,P3RDT1682   ,P3RDT1680 ,12.47 ,0.037  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.03848 ,0.02819 ,0.28449   ,0.03848 ,0.02819  ,0.08457  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1681-P3RDT1682)      ,P3RDT1681   ,P3RDT1682 ,12.47 ,0.328  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.34114 ,0.24990 ,2.52180   ,0.34114 ,0.24990  ,0.74969  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1207-P3RDT1681)      ,P3RDT1207   ,P3RDT1681 ,12.47 ,1.923  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,2.00226 ,1.46669 ,14.80103  ,2.00226 ,1.46669  ,4.40008  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1207-P3RDT1291)_s0   ,P3RDT1291   ,P3RDT1207 ,12.47 ,0.203  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.21178 ,0.15513 ,1.56549   ,0.21178 ,0.15513  ,0.46539  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1207-P3RDT1291)_s1   ,P3RDT1291   ,P3RDT1207 ,12.47 ,1.371  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,1.42728 ,1.04551 ,10.55067  ,1.42728 ,1.04551  ,3.13652  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
L(R:P3RDT1291-P3RDT1295)_s0   ,P3RDT1295   ,P3RDT1291 ,12.47 ,0.165  ,1P_OH_AL_ACSR_#2_Sparrow_12_47_0       ,0.17198 ,0.12598 ,1.27128   ,0.17198 ,0.12598  ,0.37793  ,165 ,1 ,C   ,C_MV   ,1_MV_55      ,P3RHS1_1247 ,P3RHS1_1247 -> P3RDT1272 ,
